회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
(주)금호에이치티,214330,2021-12-01,-17808249,4893537,350809715,183.09,30.78,9.08,0.58,2.27,-3.881521110584961
(주)금호에이치티,214330,2022-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2011-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2012-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2013-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2014-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2015-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2016-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2017-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2018-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2019-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2020-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2021-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)까뮤이앤씨,13700,2022-12-01,-22636285,13299022,325800542,233.38,30.95,10.4,0.63,2.75,-5.305787697447571
(주)나이스홀딩스,34310,2011-12-01,33822237,36347987,322296904,156.42,32.66,0.0,0.46,14.85,7.910266030214736
(주)나이스홀딩스,34310,2012-12-01,44822114,37149984,394674902,133.55,25.69,0.0,0.46,12.47,9.035733732259835
(주)나이스홀딩스,34310,2013-12-01,63730747,94245708,570818310,160.53,51.62,0.0,1.11,15.17,7.363884004067595
(주)나이스홀딩스,34310,2014-12-01,53713407,145729459,667095981,130.96,78.54,0.0,0.91,11.6,4.509924580464513
(주)나이스홀딩스,34310,2015-12-01,62915097,86625536,695351005,119.82,78.68,0.0,0.9,13.39,5.063777419690699
(주)나이스홀딩스,34310,2016-12-01,90779251,139624114,773235269,137.55,82.12,0.0,1.02,17.29,6.446230886639018
(주)나이스홀딩스,34310,2017-12-01,92750994,128929274,877935795,146.14,98.46,0.0,0.92,14.85,5.323274966438417
(주)나이스홀딩스,34310,2018-12-01,99301937,248439460,1040008134,131.68,108.94,86.23,0.82,13.38,4.569855100093788
(주)나이스홀딩스,34310,2019-12-01,77665757,261018832,1223621083,132.68,109.61,0.0,0.79,13.63,3.0281085557146517
(주)나이스홀딩스,34310,2020-12-01,52928234,309342816,1249597654,125.34,118.5,0.0,0.78,12.38,1.9385108931097768
(주)나이스홀딩스,34310,2021-12-01,101055238,229477209,1320444968,112.34,133.54,0.0,0.84,11.23,3.276989078071306
(주)나이스홀딩스,34310,2022-12-01,69015235,200613308,1320274778,100.94,155.9,0.0,0.85,11.0,2.042739009375577
(주)남선알미늄,8350,2011-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2012-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2013-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2014-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2015-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2016-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2017-12-01,24748177,-2094649,74233806,88.7,249.67,8.69,1.29,8.39,9.534115143418582
(주)남선알미늄,8350,2018-12-01,25220519,24209488,168719762,141.88,79.6,10.03,1.15,5.59,8.322969903502827
(주)남선알미늄,8350,2019-12-01,14479409,27655489,179100254,164.72,65.01,10.74,1.09,6.66,4.899477416583237
(주)남선알미늄,8350,2020-12-01,10538669,-9033686,189544558,176.61,55.72,7.12,0.91,-0.82,3.5705806813205814
(주)남선알미늄,8350,2021-12-01,41688592,12056159,235930768,168.06,50.57,6.24,0.71,-3.25,11.735385949526762
(주)남선알미늄,8350,2022-12-01,27929159,-6749371,306636802,274.67,30.84,7.07,0.68,-0.92,6.961489793106768
(주)남성,4270,2011-12-01,-1822084,3187221,86423919,63.88,157.95,22.11,0.3,-0.37,-0.8173185641257624
(주)남성,4270,2012-12-01,-6862343,-5724650,79934314,56.62,177.0,24.37,0.31,-0.04,-3.0993183001266766
(주)남성,4270,2013-12-01,-732650,16382719,78184930,61.65,155.9,24.15,0.35,2.59,-0.36618086754872414
(주)남성,4270,2014-12-01,-3975359,-6987144,72641729,58.06,169.15,25.3,0.35,2.1,-2.0332807099609824
(주)남성,4270,2015-12-01,-520743,-8126763,70994437,60.34,184.16,25.4,0.38,3.88,-0.25812500324984117
(주)남성,4270,2016-12-01,1327730,6856473,73385506,54.94,178.71,26.46,0.41,6.32,0.6491449692039815
(주)남성,4270,2017-12-01,1356665,6739380,87392856,67.27,132.78,27.08,0.45,8.97,0.6668757316461166
(주)남성,4270,2018-12-01,-3576375,979658,82768164,75.16,147.78,22.9,0.41,1.15,-1.7438612585128601
(주)남성,4270,2019-12-01,-2196177,-7902325,85924082,92.46,138.34,25.9,0.36,0.55,-1.0723959467540118
(주)남성,4270,2020-12-01,-16173812,1738863,75475869,87.57,156.07,19.52,0.46,-3.04,-8.368350012899848
(주)남성,4270,2021-12-01,7100176,-2012884,118573457,105.64,143.53,27.85,0.42,7.16,2.4588765685295635
(주)남성,4270,2022-12-01,3167371,-6378433,119499468,81.46,126.91,26.96,0.35,2.13,1.1681158513050067
(주)넥센,5720,2011-12-01,39245536,18292643,319500567,117.83,63.37,14.33,0.57,5.31,7.518890866685359
(주)넥센,5720,2012-12-01,74432025,42041317,526415955,106.79,36.94,18.52,0.46,5.83,10.325467499006644
(주)넥센,5720,2013-12-01,69078325,23726782,593356903,108.49,32.67,30.49,0.5,15.06,8.775251891850065
(주)넥센,5720,2014-12-01,78942509,31030474,657565090,97.57,27.32,34.03,0.44,14.11,9.428853413275302
(주)넥센,5720,2015-12-01,77791797,39609203,724883753,130.13,21.82,38.64,0.36,12.41,8.809304205915948
(주)넥센,5720,2016-12-01,99387101,22394452,820785414,134.55,18.25,44.28,0.35,14.11,10.239730034475166
(주)넥센,5720,2017-12-01,81842411,-14073633,917075024,165.06,18.36,34.52,0.31,8.45,7.539939348834201
(주)넥센,5720,2018-12-01,88542209,135605706,1882757213,154.73,103.16,26.59,0.55,10.26,2.3147664996099047
(주)넥센,5720,2019-12-01,113665525,323292366,2016503397,175.78,103.22,29.22,0.58,11.55,2.773672744266356
(주)넥센,5720,2020-12-01,769301,225619743,2041278847,158.29,107.67,25.27,0.47,3.07,0.018147264229851263
(주)넥센,5720,2021-12-01,29421639,236049353,2116797176,142.73,116.0,21.16,0.55,1.62,0.643476748748261
(주)넥센,5720,2022-12-01,1776894,-29062663,2131183570,104.42,121.8,16.81,0.65,-1.06,0.03759113633037343
(주)넥솔론,110570,2011-12-01,1776894,-29062663,2131183570,104.42,121.8,16.81,0.65,-1.06,0.03759113633037343
(주)넥솔론,110570,2012-12-01,-154159317,77748912,87705181,41.38,1054.29,-22.74,0.37,-114.38,-15.22752712582962
(주)넥솔론,110570,2013-12-01,-55277787,27476468,41303765,24.09,2092.07,-7.93,0.35,-63.74,-6.105282884481889
(주)넥솔론,110570,2014-12-01,-418926235,-17409210,-362445861,8.14,0.0,-25.0,0.36,0.0,-74.27001811310849
(주)넥솔론,110570,2015-12-01,-418926235,-17409210,-362445861,8.14,0.0,-25.0,0.36,0.0,-74.27001811310849
(주)넥솔론,110570,2016-12-01,-418926235,-17409210,-362445861,8.14,0.0,-25.0,0.36,0.0,-74.27001811310849
(주)노루페인트,90350,2011-12-01,8855546,25186149,224078306,112.82,118.78,19.01,0.84,6.7,1.8063685605391238
(주)노루페인트,90350,2012-12-01,4594714,-5557404,222705225,138.25,136.88,20.33,0.82,7.77,0.8709604033873981
(주)노루페인트,90350,2013-12-01,11801316,15754793,230644925,95.29,129.31,21.81,0.82,9.27,2.2313459135167095
(주)노루페인트,90350,2014-12-01,15348682,26737511,241258376,110.1,125.58,23.84,0.85,11.44,2.820307838871698
(주)노루페인트,90350,2015-12-01,32736913,28906227,271200294,129.48,111.24,25.78,0.83,11.97,5.71433638960404
(주)노루페인트,90350,2016-12-01,9500106,44454802,276454031,125.7,106.39,26.82,0.84,11.39,1.6649841809514903
(주)노루페인트,90350,2017-12-01,29444479,33336696,299029824,121.42,97.91,23.79,0.95,9.65,4.975263244535065
(주)노루페인트,90350,2018-12-01,12742107,13983628,307805863,122.19,97.35,21.31,1.03,7.47,2.0976562809248707
(주)노루페인트,90350,2019-12-01,18899753,59239359,322368611,135.35,94.6,22.71,1.05,9.26,3.0126689725893834
(주)노루페인트,90350,2020-12-01,17981479,39913309,333862156,119.11,99.68,22.81,0.99,9.84,2.697252338391807
(주)노루페인트,90350,2021-12-01,14445731,23768428,344991439,144.69,94.4,18.07,1.09,7.52,2.1539994097699102
(주)노루페인트,90350,2022-12-01,11548262,40149582,352673416,141.81,89.46,18.36,1.13,7.48,1.728323001310212
(주)노루홀딩스,320,2011-12-01,16898358,33689705,362752611,97.67,116.98,20.24,0.71,4.27,2.1469059820774983
(주)노루홀딩스,320,2012-12-01,18920682,14398689,371947581,117.42,124.74,21.45,0.72,4.65,2.263489740921905
(주)노루홀딩스,320,2013-12-01,35979220,47946363,402451235,101.58,111.81,23.71,0.73,5.89,4.220809681256043
(주)노루홀딩스,320,2014-12-01,37093086,51267558,439841569,117.98,104.59,26.0,0.76,8.01,4.121989712102939
(주)노루홀딩스,320,2015-12-01,88213849,35787887,521365060,160.93,89.21,27.67,0.72,5.67,8.942459642200703
(주)노루홀딩스,320,2016-12-01,20862481,54493953,533516629,151.42,81.85,28.1,0.71,4.3,2.150316591464508
(주)노루홀딩스,320,2017-12-01,61978338,30675975,577520965,170.6,71.19,25.31,0.79,3.11,6.268996711112992
(주)노루홀딩스,320,2018-12-01,2664076,7431567,561495276,164.85,75.81,21.91,0.85,1.8,0.26987759380298165
(주)노루홀딩스,320,2019-12-01,19914490,57418999,567466289,166.87,77.52,23.75,0.89,4.43,1.9768748813584116
(주)노루홀딩스,320,2020-12-01,29097478,50513254,577968798,144.35,81.86,24.23,0.82,6.25,2.768330764929019
(주)노루홀딩스,320,2021-12-01,10707790,25399226,583537128,160.61,80.89,19.75,0.91,4.59,1.0144398684005809
(주)노루홀딩스,320,2022-12-01,33390807,48373910,660825454,159.05,77.35,20.3,0.93,4.82,2.8490707873975287
(주)녹십자,6280,2011-12-01,57600774,54855488,630281039,266.31,36.5,33.71,0.89,14.02,6.695009873565601
(주)녹십자,6280,2012-12-01,55611788,50756716,685233313,206.05,39.28,31.24,0.89,11.3,5.8270097832778305
(주)녹십자,6280,2013-12-01,72027708,29689475,839408569,268.42,31.55,30.95,0.86,10.34,6.522684408193864
(주)녹십자,6280,2014-12-01,86789123,56763006,920626827,198.25,44.5,31.84,0.8,11.02,6.523774447576885
(주)녹십자,6280,2015-12-01,95687082,45243778,997704012,241.59,41.84,32.35,0.76,9.56,6.76172415800622
(주)녹십자,6280,2016-12-01,65152451,-1742285,1059011034,264.22,46.42,29.39,0.81,7.63,4.201717713150686
(주)녹십자,6280,2017-12-01,56711043,57879006,1108712901,356.28,53.65,28.48,0.79,8.33,3.3289303838863833
(주)녹십자,6280,2018-12-01,34249900,14410216,1126206777,294.39,53.03,25.91,0.78,4.49,1.9873334066198272
(주)녹십자,6280,2019-12-01,-11287400,40291382,1184076725,239.59,65.47,27.18,0.74,3.48,-0.5760936415639253
(주)녹십자,6280,2020-12-01,89270741,35973501,1269305744,192.07,69.49,29.29,0.73,4.1,4.149426319915909
(주)녹십자,6280,2021-12-01,136949879,125978949,1499757018,198.17,64.17,33.85,0.67,5.32,5.562218874467043
(주)녹십자,6280,2022-12-01,69414785,119154311,1566641931,181.31,61.21,34.0,0.69,5.3,2.7485157720398563
(주)녹십자홀딩스,5250,2011-12-01,57069439,116177695,895760382,109.93,413.89,34.63,0.19,11.49,1.2397730254673667
(주)녹십자홀딩스,5250,2012-12-01,90112725,36796180,972827321,169.29,48.67,32.07,0.28,9.52,6.230409055269156
(주)녹십자홀딩스,5250,2013-12-01,80790983,17568308,1099667146,191.13,47.69,31.87,0.61,9.16,4.974433290980686
(주)녹십자홀딩스,5250,2014-12-01,101469183,54542863,1181067099,192.86,51.63,32.29,0.61,10.1,5.665900126616103
(주)녹십자홀딩스,5250,2015-12-01,112848610,7035743,1307378785,216.48,57.46,32.63,0.59,8.65,5.481650617659695
(주)녹십자홀딩스,5250,2016-12-01,74263537,-805470,1377011145,222.26,63.34,29.0,0.63,7.4,3.301662198506227
(주)녹십자홀딩스,5250,2017-12-01,70728142,144482444,1439667556,209.35,77.87,28.13,0.61,7.95,2.76206719832792
(주)녹십자홀딩스,5250,2018-12-01,19378934,37643839,1453116547,172.95,80.89,26.25,0.6,3.41,0.7372340487873976
(주)녹십자홀딩스,5250,2019-12-01,-30476552,7650392,1506596204,166.14,84.11,28.19,0.56,2.05,-1.0987021166681423
(주)녹십자홀딩스,5250,2020-12-01,179995784,38138269,1673500719,139.27,93.68,30.84,0.57,4.45,5.553365070239648
(주)녹십자홀딩스,5250,2021-12-01,127657537,103769151,1910728954,153.89,83.01,34.15,0.55,4.81,3.6506605593797765
(주)녹십자홀딩스,5250,2022-12-01,58897359,97156791,1967043519,119.92,82.61,33.58,0.59,3.67,1.6396537627028738
(주)농심,4370,2011-12-01,83877581,120722289,1519246098,142.16,49.44,26.63,0.98,7.79,3.6945794414344473
(주)농심,4370,2012-12-01,-9166417,29026874,1459339293,146.37,47.42,27.49,0.98,6.51,-0.4260851880469132
(주)농심,4370,2013-12-01,86896539,162221442,1516673156,156.33,46.07,28.09,0.96,6.22,3.9224018845066935
(주)농심,4370,2014-12-01,64454972,98665546,1553472908,162.47,43.17,28.67,0.92,4.79,2.897983115503606
(주)농심,4370,2015-12-01,117412116,201851914,1646471924,157.29,46.9,30.8,0.94,7.39,4.854332789010406
(주)농심,4370,2016-12-01,199229661,220960821,1802388214,192.4,37.67,32.17,0.9,5.2,8.02928634200021
(주)농심,4370,2017-12-01,90685629,103437685,1841097915,201.49,33.07,33.26,0.9,5.29,3.7016077890999117
(주)농심,4370,2018-12-01,84301647,146872696,1897750299,201.78,33.44,30.04,0.9,4.74,3.3290721975899933
(주)농심,4370,2019-12-01,71068947,162459540,1940743397,184.38,36.7,30.63,0.9,4.11,2.6787640771359413
(주)농심,4370,2020-12-01,149048288,231491674,2048963988,205.77,33.02,31.71,0.98,8.04,5.468601969346356
(주)농심,4370,2021-12-01,99637363,162684342,2200767286,202.61,31.77,30.72,0.95,5.0,3.435880382340184
(주)농심,4370,2022-12-01,116033570,159650440,2315340179,196.03,31.07,28.75,1.05,4.97,3.823536470467586
(주)농심홀딩스,72710,2011-12-01,42644072,13388611,699673556,78.27,41.39,14.85,0.33,7.53,4.3105319871813865
(주)농심홀딩스,72710,2012-12-01,15183918,29031354,694878186,76.2,39.35,17.4,0.32,2.67,1.5681119215607011
(주)농심홀딩스,72710,2013-12-01,48857107,-5750398,727959673,60.78,41.12,24.0,0.36,7.41,4.755797761498584
(주)농심홀딩스,72710,2014-12-01,25646283,34813004,740193423,62.32,39.75,18.46,0.38,4.32,2.4792058181583614
(주)농심홀딩스,72710,2015-12-01,47616483,4823509,779533788,87.08,39.15,21.73,0.42,7.33,4.38971476515385
(주)농심홀딩스,72710,2016-12-01,79394495,17072623,841492396,80.93,39.27,26.49,0.44,10.72,6.774683376487902
(주)농심홀딩스,72710,2017-12-01,40697627,58773493,863281834,79.12,32.67,18.87,0.43,5.52,3.553313467761733
(주)농심홀딩스,72710,2018-12-01,46770181,15566568,895898221,92.06,33.37,16.32,0.46,4.67,3.9143861103026567
(주)농심홀딩스,72710,2019-12-01,36622341,18380420,922099146,89.17,31.92,14.42,0.45,4.54,3.0105447850007057
(주)농심홀딩스,72710,2020-12-01,68454176,33410842,973514068,90.94,28.21,19.99,0.47,7.81,5.484483144435328
(주)농심홀딩스,72710,2021-12-01,49163435,42391506,1038914396,95.19,27.89,16.02,0.5,5.54,3.7002889362470706
(주)농심홀딩스,72710,2022-12-01,34206191,9741715,1077267431,100.3,28.95,15.7,0.5,4.99,2.4624167446329235
(주)다우기술,23590,2011-12-01,121305698,-62284579,1077849292,114.04,292.92,45.59,0.18,17.42,2.864298160549026
(주)다우기술,23590,2012-12-01,95931116,63803046,1144224213,215.96,323.74,35.23,0.17,9.25,1.9785718067632616
(주)다우기술,23590,2013-12-01,54080871,214877759,1176140535,287.99,312.32,33.62,0.16,7.0,1.1151919428828259
(주)다우기술,23590,2014-12-01,84949965,-199608352,1250074821,290.79,327.05,39.51,0.15,9.91,1.5912688388906273
(주)다우기술,23590,2015-12-01,202618955,-175305433,1447570633,282.46,394.36,45.04,0.17,19.32,2.83135721499536
(주)다우기술,23590,2016-12-01,191978017,-357440621,1607568822,220.57,510.75,41.62,0.14,16.59,1.9553174295867009
(주)다우기술,23590,2017-12-01,243142590,-851365169,1910991813,205.86,586.89,43.48,0.12,18.84,1.852317137748587
(주)다우기술,23590,2018-12-01,225403523,-1441357903,2440572841,138.63,692.67,28.71,0.14,14.89,1.1651377934593063
(주)다우기술,23590,2019-12-01,395865387,-2947197122,2664225769,143.09,828.66,31.15,0.13,19.88,1.5999986993569069
(주)다우기술,23590,2020-12-01,679446474,-1334999877,3245177240,173.22,1090.14,28.76,0.16,34.37,1.759210755604572
(주)다우기술,23590,2021-12-01,914188890,-3480396427,4616469257,173.86,903.42,30.34,0.14,31.98,1.9735332857683294
(주)다우기술,23590,2022-12-01,680524455,-2018477734,5188413233,150.78,849.42,14.19,0.19,14.66,1.3814947913437077
(주)다이나믹디자인,145210,2015-12-01,1363780,13194404,171574095,85.22,95.66,16.52,0.66,7.52,0.40625056309706664
(주)다이나믹디자인,145210,2016-12-01,-18627817,12623939,106662468,60.83,174.09,15.66,0.65,3.94,-6.3716233566181835
(주)다이나믹디자인,145210,2017-12-01,-33732957,-26157,68263887,52.15,255.16,14.38,0.62,-4.83,-13.913628154854141
(주)다이나믹디자인,145210,2018-12-01,-43968228,15148029,28109264,53.91,512.12,5.25,0.58,-56.04,-25.55345926475533
(주)다이나믹디자인,145210,2019-12-01,-5543390,-1577851,21495482,45.16,637.22,9.72,0.6,-42.36,-3.4980868931172875
(주)다이나믹디자인,145210,2020-12-01,-38441852,-10831680,64203035,216.58,135.44,9.46,0.5,-22.85,-25.431636577563594
(주)다이나믹디자인,145210,2021-12-01,-25761858,1462327,41794573,132.46,177.65,-4.12,0.4,-34.51,-22.200655894167454
(주)다이나믹디자인,145210,2022-12-01,-64686893,-15135900,48843612,123.73,100.33,6.66,0.54,-15.96,-66.10987635581834
(주)다함이텍,9280,2011-12-01,13194929,-24953122,304416259,1587.26,5.3,17.78,0.03,0.37,4.116153067875542
(주)다함이텍,9280,2012-12-01,-13595587,-387395421,291078784,49.25,95.84,12.15,0.03,-0.99,-2.385042607345611
(주)대교,19680,2011-12-01,50427956,40387553,643781177,192.34,33.35,17.78,1.05,10.35,5.874025630529699
(주)대교,19680,2012-12-01,20767695,58245284,621929548,183.13,30.9,17.35,1.04,5.0,2.5509593175218863
(주)대교,19680,2013-12-01,32222639,110814194,646547484,167.3,30.28,17.98,1.01,5.0,3.825593308644519
(주)대교,19680,2014-12-01,38224764,28971966,640828006,178.59,31.42,18.62,0.96,4.77,4.5388023240829956
(주)대교,19680,2015-12-01,46060282,52285572,643976794,225.52,27.43,20.22,0.98,6.7,5.612705899045733
(주)대교,19680,2016-12-01,41790443,85753129,662796703,215.73,27.96,20.23,0.98,6.56,4.927310797813371
(주)대교,19680,2017-12-01,41618843,92946143,676932464,212.38,26.61,19.81,0.95,6.79,4.855788754455081
(주)대교,19680,2018-12-01,19224517,64180906,616825914,187.42,34.61,17.88,0.9,3.96,2.315290843568924
(주)대교,19680,2019-12-01,17155260,75143253,613226548,152.52,50.01,18.39,0.87,4.78,1.864958453665766
(주)대교,19680,2020-12-01,-18181601,30656267,558886529,123.76,51.22,13.44,0.71,-4.78,-2.151256388278405
(주)대교,19680,2021-12-01,-42448478,46422418,516401847,122.55,57.55,14.5,0.77,-5.27,-5.217579174929016
(주)대교,19680,2022-12-01,-136174498,45268839,404390140,71.37,64.87,14.89,0.92,-10.85,-20.42442466380932
(주)대구백화점,6370,2011-03-01,-136174498,45268839,404390140,71.37,64.87,14.89,0.92,-10.85,-20.42442466380932
(주)대구백화점,6370,2012-03-01,-136174498,45268839,404390140,71.37,64.87,14.89,0.92,-10.85,-20.42442466380932
