,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,CP전년대비증가율,경기선행지수,경기동행지수,GDP대비국가부채비율,CPI,CPI증감률,실질GDP성장률,코스닥연수익률 (%),코스피연수익률(%),코스닥변동성,코스피변동성,장단기금리차(전월차)(%p),실업률,외환보유액(천달러),CD이자율,환율,수출물가지수증감률,수입물가지수증감률,3년국고채수익률,생산자물가지수,생산자물가지수증감률,부실
560,글로벌텍스프리(주),204620,2022,11.82640271984056,0.0,43.48264007718605,20.86172245128989,29.40192287248789,-13.33,100.0,-5.5,-28.87,-2.82,-13.76,0.31,126.16,-27.95,0.36,0.51,1.2,0.56,0.57,31.90657446715675,9.39,0.4,0.02,-58.45,0.0,0.0,0.0,2.35,130.25,-0.2675945382687469,-196.93,226.03,4874.16,6.92,412.844068917681,72.65,293.89,288.89,180.28,2.579200908794945,0.0,37.64,-23.22,-85.1,-6.35,-18.7,968.29,1683.3,-1.869090874368218,-9.804641447150903,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
561,글로본(주),19660,2019,0.0,0.0,0.0,0.0,0.0,16.67,100.0,-45.27,-90.49,-19.13,-38.25,13.51,183.86,-321.17,0.26,0.42,0.64,0.54,0.55,29.82357103108836,2.24,0.3,0.09,-309.26,0.0,0.0,0.0,-13.03,-117.12,-0.2675945382687469,-16.9,42.81,0.0,-42.01,412.844068917681,62.5,112.49,109.28,88.69,25.71151504855743,1959.13,60.01,-1.56,-1.71,-0.59,-1.89,354.41,676.57,-14.04230455189409,-28.06997444306133,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
562,나노씨엠에스(주),247660,2021,192.24,0.0,0.0,382.86,-3.62,4.0,5.894072389543289,-24.06,-16.82,-5.35,-3.74,2.52,108.78,-22.6,0.12,0.22,0.25,0.21,0.28,25.66933081328838,25.09,0.13,0.0,53.24,0.0,0.0,0.0,2.7,25.09,0.2883176282051282,-420.21,1328.34,15306.2,33.9,56.40104390209055,59.29,161.61,133.73,5.46,45.25896939208673,271.42,68.67,-4.74,-8.94,-1.93,-24.26,970.17,7216.39,-1.915667645888929,-1.338964494975272,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
563,나노캠텍(주),91970,2017,-12.62655055502847,0.0,-77.76743578045927,-13.04640131117624,21.94084348644722,-21.35,9.853356124506888,-9.62,-12.56,-10.49,-13.76,-0.34,112.49,15.21,0.81,1.09,3.21,1.39,1.57,12.05184013797823,6.25,1.0,0.33,-36.68,0.0,0.0,0.0,1.66,4.42,-0.4066482613904586,-277.55,465.42,28.72,1.9,550.8277876968025,74.44,223.85,193.74,72.48,24.30675019648852,239.8,34.34,-9.88,-13.23,-2.53,-2.89,3236.97,2672.8,-8.391892821685172,-10.96272176305688,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
564,넥슨지티(주),41140,2019,-14.84536303442147,0.0,111.6480597289266,4.655047553398134,-6.91625036949567,-1.03,29.65110623822079,-95.04,9.69,-27.3,2.78,0.99,96.07,28.97,0.19,0.29,0.58,0.35,0.35,0.0,5.11,0.23,0.2,45.11,0.0,0.0,0.0,38.88,96.81,0.0827665267061996,-587.26,564.6,418191.18,186.07,86.1564465769574,74.38,267.52,267.52,50.59,0.0,0.0,34.44,-49.21,-77.42,-12.61,-60.34,854.17,3037.76,-19.85648749630239,2.024518989801932,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
565,노을(주),376930,2022,29.51,0.0,0.0,513.66,-63.27,23.4,1.008527734051329,-2884.82,-2524.55,-235.91,-206.45,25.21,570.27,-405.33,0.02,0.08,0.03,0.04,0.05,0.4065271937020728,1.42,0.02,0.0,-26.9,0.0,0.0,0.0,-11.88,-28.08,-1.194392907688721,-1296.9,98.99,-88.01,-566.84,-285.0627850722264,44.08,217.78,176.53,31.62,35.02616162502687,1866.13,126.85,-86.69,-118.26,-48.48,-2312.7,48.42,992.04,-60.46955884115275,-52.91785973486789,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
566,뉴지랩파마(주),214870,2018,-19.91609813894294,0.0,19.23233209732979,-15.98253830168217,-39.09099767325488,-21.14,-0.0149140478743082,-29.8,-39.5,-15.95,-21.15,5.77,139.27,-3.76,0.28,0.54,0.6,0.34,0.37,3.890190211927119,4.88,0.25,0.0,-40.61,0.0,0.0,0.0,-5.02,-56.77,-0.5058117230379251,-336.2,336.86,-3452.5,-15.83,-94.66205680970782,54.12,183.43,169.41,55.88,16.81064844225383,381.85,84.77,-15.4,-16.89,-7.07,-22.27,1282.09,2122.56,-9.456097585305823,-12.53272344332963,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
567,다이노나(주),86080,2018,214.86,0.0,0.0,0.0,177.64,0.0,16.37713424205666,-26.39,-22.98,0.0,0.0,-4.06,119.58,-153.42,0.2,0.0,0.38,0.22,0.23,7.833656567216471,19.07,0.17,0.0,-3.07,0.0,0.0,0.0,-0.26,-5.8,-2.173435639862636,-192.44,230.79,-25.79,-1.9,-12.52470581741822,77.54,432.65,417.65,26.4,4.508628934408679,690.58,28.97,-36.3,-39.41,-8.15,-60.67,399.47,2296.48,-3.547211117485026,-3.08805103154731,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
568,대동기어(주),8830,2014,0.0,-32.27,0.0,0.0,0.0,-5.41,47.38814403042383,0.2,0.11,0.5,0.28,1.3,99.79,82.71,0.92,2.52,1.44,2.13,3.23,25.94324042239686,3.8,1.0,0.22,102.69,435.93,160.53,825.82,12.43,23.56,-0.3718952558691969,8348.83,1021.43,63.97,14.09,-0.7413609321230586,34.87,88.76,58.98,0.52,-264.9359241652065,129.02,186.77,2.65,5.19,1.72,1.95,141877.49,55771.66,0.173006616788479,0.0975693465380789,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
569,대주전자재료(주),78600,2015,17.15203832842086,0.0,23.31044103090343,25.20771377367099,-18.57948007508886,1.45,20.53695049302811,-4.04,-8.48,-4.87,-10.37,1.98,108.01,15.01,0.46,1.21,0.74,1.61,2.2,6.062833584320841,4.16,0.66,0.0,33.31,606.45,102.58,922.63,4.83,7.44,-0.5145533543185338,-119.38,1111.09,42.85,11.32,89.60945622411387,39.31,70.26,51.74,18.84,-62.27912043462586,710.36,154.39,3.79,4.29,2.3,5.4,6296.01,4754.46,-1.72201121166373,-3.61634140517132,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
570,대한광통신(주),10170,2015,-3.52979194558798,0.0,95.0925082550628,-1.66163930405277,2.821785017781347,-12.17,10.53675621830804,-4.05,-1.23,-5.99,-1.81,4.01,101.61,-38.81,0.7,1.48,1.34,1.83,2.69,5.683854586476956,3.83,0.82,0.52,109.75,422.92,119.4,756.15,14.59,26.04,-0.0285006158054394,205.63,211.57,92.23,20.41,56.8380971219464,47.98,87.5,63.28,21.65,-193.8486927034795,189.1,108.4,4.83,7.53,2.51,3.52,2320.8,1540.58,-2.897129412233844,-0.8778445465469822,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
571,대한그린파워(주),60900,2014,0.0,0.0,0.0,0.0,0.0,-5.0,6.542806742338588,-62.85,-395.41,0.0,0.0,19.95,441.64,0.0,0.3,0.0,0.27,1.26,1.77,23.9749509912977,3.69,0.29,0.44,-1120.48,107.36,30.48,625.89,-179.02,-1043.71,-0.5151476054092402,-170.71,0.0,-3676.41,-346.29,120.7261498031543,0.0,4.79,4.63,0.17,-0.1610012721752204,107.33,0.0,-9.28,-13.55,-18.51,-35.8,334.21,0.0,-32.49102503227952,-204.4176943228776,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
572,더라미(주),32860,2013,0.0,0.0,0.0,0.0,0.0,-48.98,34.94694818297874,-11.98,-14.41,-116.23,-139.86,2.79,114.29,-183.13,1.77,9.7,2.16,3.93,6.52,5.634147037348436,13.96,1.57,0.08,-737.27,1097.27,377.39,4672.01,-15.78,-67.19,0.0655949378647608,-526.3,-26.55,-195.36,-9.35,72.44031769277383,17.14,55.23,40.91,0.1,-31.99889702596059,88.05,483.57,-16.71,-23.65,-13.85,-8.2,5916.36,595.53,-20.22460941613593,-24.33554262050152,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
573,더이앤엠(주),89230,2012,0.0,0.0,0.0,0.0,0.0,-19.12,26.57843319375684,2.49,-3.38,5.21,-7.08,5.62,102.4,-6.43,0.57,2.09,0.79,1.59,3.15,5.070448014980319,4.45,0.68,0.67,127.12,853.97,242.24,1491.94,8.52,14.89,1.639871514320856,1201.47,1453.71,52.48,15.16,-51.15134626359048,25.99,68.32,36.23,0.79,-101.268933092497,118.3,284.73,-2.4,-3.16,-1.78,-3.16,16786.24,7744.42,1.397710437491596,-1.899670267576013,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
574,데브시스터즈(주),194480,2019,-8.896291823007404,0.0,24.41349210048282,-12.44404888036709,5.291041519989291,7.45,100.0,-59.01,-36.97,-20.23,-12.1,-4.66,119.61,-6.49,0.29,0.34,1.9,0.42,0.43,199.6602577208723,10.83,0.4,0.0,-37.8,21.61,13.65,1082.14,16.56,626.97,-1.240434758937807,-238.14,2436.85,1299.07,54.35,146.1218587124085,82.97,1306.77,1303.79,108.84,0.2470073369576,0.0,20.52,12.3,164.5,2.09,6.87,3355.56,9166.33,-17.97749239948151,-11.26203308905571,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
575,도이치모터스(주),67990,2013,49.21828008122185,-32.25,-136.0809218999148,59.59885342143428,10.70802104573927,1.18,8.429440065529288,0.59,-0.29,5.85,-2.6,0.75,100.15,51.2,2.54,9.9,3.42,7.05,12.56,16.05332004860169,135.54,2.7,0.02,78.23,131.39,7.95,339.08,19.32,57.8,-0.0528610527734637,-1264.14,320.54,922.23,9.11,65.98254783518544,26.34,52.54,32.47,5.08,-42.2934504840925,81.7,279.69,-10.45,-14.54,-7.7,-3.63,18044.7,1965.17,1.252410563761367,-0.6214219722630764,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
576,동일철강(주),23790,2013,0.0,0.0,0.0,0.0,0.0,-12.33,18.45645343569811,-3.25,0.8,-3.71,0.92,3.72,99.63,5.93,0.55,1.14,1.08,1.19,1.97,5.147147181129292,6.24,0.6,0.0,107.03,555.59,131.69,1253.67,8.54,19.26,1.54174978021978,819.44,1351.93,81.28,15.51,29.22124996171086,48.35,77.37,39.14,9.88,-168.9469933537554,349.7,106.81,28.0,30.55,14.46,26.26,6014.3,5096.04,-1.78884702834069,0.4425579231267642,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
577,디브이에스코리아(주),46400,2012,0.0,0.0,0.0,0.0,0.0,-40.2,21.44245099849571,-40.72,1.18,-107.54,3.13,1.62,112.02,-530.73,0.8,2.64,1.14,1.76,2.69,6.120277950067028,25.25,0.72,0.06,102.91,44.43,0.25,234.16,43.95,231.63,-2.317840422315293,-488.08,0.26,40951.71,45.69,-83.8949626949877,35.89,80.43,60.24,0.59,-103.1331148148577,88.6,178.66,18.29,42.67,11.73,12.19,1791.61,281.63,-39.16899960996842,1.138428723742617,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
578,디에스티(주),33430,2012,0.0,0.0,0.0,0.0,0.0,-30.77,21.54336920909983,-33.2,-77.83,-18.31,-42.92,13.89,147.08,-65.51,0.24,0.55,0.41,0.61,0.62,12.86423486056231,5.72,0.32,0.03,-432.48,9.73,0.0,3636.85,-11.89,-4445.89,-0.0936496032551605,5.94,-33.36,-43248005.11,-46.77,-2413.394358303755,38.66,99.93,99.93,3.07,0.0,17.13,158.67,-6.2,-10.53,-3.8,-14.95,207.14,314.5,-8.441813010839972,-19.78952468911569,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
579,디엑스앤브이엑스(주),180400,2017,0.0,0.0,0.0,0.0,0.0,8.77,37.65806289766096,-69.57,-80.14,-11.04,-12.72,-1.4,162.48,-19.98,0.11,0.16,0.34,0.16,0.16,147.4822513434832,7.11,0.15,0.0,12.11,87.39,33.99,918.96,1.32,13.85,-0.0397548884664463,-355.49,882.81,35.62,16.07,45.93114256047379,52.29,2702.51,2666.1,2591.56,1.399048915273331,251.93,91.24,-6.68,-7.24,-3.19,-38.86,780.82,4958.49,-5.702794793157715,-6.569496685544108,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
580,디젠스(주),113810,2019,0.8393897034148728,0.0,69.8028144014594,-13.91070570816247,-16.53617905485421,14.39,15.66367917523756,-2.93,-3.72,-11.03,-14.22,1.69,102.37,-33.39,1.01,3.77,1.38,1.94,2.39,10.45149222072145,4.91,0.88,0.1,93.29,0.0,0.0,0.0,25.11,63.23,-0.0905181250329662,157.53,19.43,165.82,25.03,79.07277202812419,24.65,82.31,67.84,22.52,-81.84995131671154,133.37,305.75,1.29,2.42,0.97,0.97,2431.3,892.58,-2.937584895767964,-3.735951395631969,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
581,딥마인드플랫폼(주),223310,2017,-67.64600062495379,0.0,-572.7723633579162,-86.51576167438772,-86.18938859679196,78.13,-6.714988693378141,-102.49,-182.01,-102.37,-192.8,17.29,249.09,0.0,0.27,1.0,0.37,0.54,0.63,0.731934852171522,13.45,0.22,0.39,-296.17,0.0,0.0,0.0,-32.64,-341.73,-0.3478670380899718,-138.65,78.34,-1603.43,-120.24,-20.41607098841509,27.18,69.92,59.99,38.35,-33.01934681191207,109.29,267.91,-27.05,-51.42,-19.69,-72.54,191.12,221.81,-27.82566626341601,-49.4139800778313,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
582,라온시큐어(주),42510,2012,34.67913124610575,0.0,110.9396944921537,112.1496384410803,51.93731512067114,1154.55,56.66291525689052,12.49,17.6,21.47,30.27,3.62,85.75,21.38,0.54,1.72,0.79,0.71,0.71,79.436945856442,2.8,0.4,0.01,59.92,2.85,1.09,213.99,28.01,2101.15,0.0804080243581093,-148.09,-27.77,5477.53,59.43,46.88634888968517,37.26,145.37,143.76,1.18,3.558668891436191,474.21,168.42,-12.47,-18.4,-7.82,-16.6,1339.24,915.24,5.885643924416266,8.29542442187688,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
583,램테크놀러지(주),171010,2016,-12.83577574549886,0.0,-58.10952087714685,-15.57828817065383,-5.959145228624144,-45.54,4.057008833709005,-8.77,-13.08,-11.7,-17.45,4.76,112.16,24.91,0.47,1.33,0.72,2.29,5.79,3.792435615234996,11.16,0.71,0.0,89.24,0.0,0.0,0.0,11.42,15.07,-0.2857854446723288,292.95,199.8,57.06,22.72,74.44575624071835,34.5,39.49,16.75,6.21,-37.57771165712769,507.24,189.82,7.33,7.82,4.8,9.55,2184.19,1776.08,-4.410728827944102,-6.578428538082301,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
584,럭슬(주),33600,2013,-9.800243878185713,0.0,-55.28393909903677,-22.84739822614713,-22.57982533036387,-1.27,0.0207310243095177,-5.07,-11.89,-7.69,-18.05,2.32,107.53,58.92,0.65,1.52,1.12,3.69,4.14,34.4345322481779,6.74,1.3,0.03,51.94,310.66,89.84,490.31,11.32,16.72,-0.5004748695652174,-332.07,480.83,57.82,16.64,97.50976889999576,39.05,56.47,50.72,0.33,-13.22637119450786,118.39,156.07,-3.91,-6.22,-2.38,-3.5,4208.35,2974.96,-3.447237634120733,-8.093075541269137,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
585,레이젠(주),47440,2013,7.169561116771749,0.0,-11.14443467959389,2.521356646940049,-11.72636984754318,-2.54,11.16425107969025,-2.17,-3.0,-3.85,-4.89,1.13,103.04,31.38,0.91,1.77,1.86,2.36,3.28,8.347744827534786,7.25,1.17,0.2,47.65,181.25,78.98,492.41,18.13,34.72,-0.1920059713100073,21.4,615.73,68.2,20.66,79.95892001418183,50.2,91.6,62.49,26.7,-346.3626519644224,155.11,99.18,-1.26,-1.71,-0.63,-0.71,6400.29,3388.68,-1.907326186800553,-2.63242712333354,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
586,로스웰인터내셔널(유),900260,2017,22.09654239127663,-2.26,-3.649958542422112,6.131720754239666,19.88308989620084,1.02,29.23924506945787,18.22,15.56,18.23,15.57,0.52,82.31,40.04,0.76,1.0,3.15,0.84,0.89,16.02173978087825,1.23,0.67,0.11,115.24,0.0,0.0,0.0,17.44,195.54,0.3312602437177281,-368.47,81.27,738.93,25.24,18.14048380962373,71.09,315.49,298.58,50.63,7.848360574094445,660.6,40.67,-31.94,-56.33,-9.24,-13.37,2129.38,7552.72,12.58566607306087,10.74824496112671,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
587,마이크로로봇(주),182690,2019,32.47748609977247,0.0,22.43199550151121,113.0571302463274,40.92072244526113,-20.51,-15.39915104446567,-33.88,-40.66,-49.08,-58.9,7.11,135.84,-84.13,0.53,1.45,0.85,1.35,1.46,17.47770389653764,6.47,0.61,0.0,7.42,0.0,0.0,0.0,22.12,49.98,-0.2372613941933402,84.58,9.67,93.52,47.15,101.1265825393445,44.08,117.34,114.18,91.48,18.20754030595609,850.52,126.88,-10.37,-13.62,-5.8,-12.36,884.27,1020.52,-15.89396947847911,-19.07219210459095,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
588,메디앙스(주),14100,2013,-8.109528609614342,0.0,-279.1856602133967,-52.16176199652653,139.287554953969,-11.25,48.34269478446272,-2.53,-2.45,-12.41,-12.04,0.37,103.01,46.47,1.79,4.91,2.83,2.84,4.87,12.99238332278175,7.17,1.58,0.0,37.62,63.53,1.77,397.44,10.69,67.85,-0.3640189423076923,238.07,507.78,2443.02,5.96,116.9753180484322,36.58,125.13,72.87,17.94,207.9952075090173,236.65,173.35,4.54,10.18,2.88,1.61,14833.08,2801.81,-4.539363350030921,-4.403825051612201,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
589,메디포스트(주),78160,2014,27.57624889576091,0.0,-260.4763417126798,-0.0725505595414262,-0.242402978332609,16.25,44.70104052512956,-4.29,-4.37,-1.51,-1.59,-3.17,104.96,12.37,0.25,0.35,0.85,0.84,0.96,6.520655580420719,12.28,0.7,0.11,28.23,253.86,34.96,981.48,3.95,15.44,-0.2510272269791041,-207.33,3208.3,111.78,17.74,132.3394667156793,63.1,555.42,479.14,307.81,16.74882587100642,74.45,58.49,-2.65,-4.08,-0.98,-4.4,5751.16,10466.37,-0.9543219525016532,-0.972694865639738,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
590,미디어젠(주),279600,2020,0.0,0.0,0.0,0.0,0.0,51.43,77.98317796343582,-1.79,-3.01,-1.2,-2.02,-0.19,102.92,-23.55,0.38,0.67,0.89,0.71,0.71,0.0,5.37,0.59,0.0,42.03,0.0,0.0,0.0,28.07,60.05,-0.1185624588074763,78.11,648.91,2656.82,75.01,97.60189315308764,54.7,493.56,493.56,85.1,0.0,354.29,82.81,-1.28,-1.78,-0.58,-1.55,2561.35,3720.7,-0.669285478382268,-1.126475176059876,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
591,미래나노텍(주),95500,2015,4.677944863477682,0.0,99.81353631619965,10.4076172111474,4.515355032680855,-32.03,17.93667006028559,-0.6,-0.03,-0.96,0.45,0.84,100.69,41.9,0.83,1.59,1.74,1.72,2.07,10.29363327576763,8.07,0.97,0.23,106.63,193.44,51.05,663.62,16.6,53.72,-0.003438368643974,841.61,1287.51,180.12,20.41,64.71832563354617,53.66,123.92,99.51,44.66,102.0609687931935,148.99,86.37,11.72,17.56,5.43,6.68,10010.61,6020.64,-0.49027922643555,-0.0279312868438937,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
592,바이온(주),32980,2012,-1.700840077095218,0.0,102.2929981305928,18.36064904165262,-17.47196928576376,48.48,7.305552282407368,6.01,0.58,6.83,0.7,11.24,99.84,-634.76,0.64,1.14,1.48,1.46,1.6,16.23889494315317,7.84,0.75,0.0,77.51,158.02,52.06,408.42,20.08,42.97,0.0056204354180182,-241.87,81.79,127.0,30.94,47.12642880762925,61.91,117.31,105.6,30.53,67.64731344356683,4087.73,61.53,-30.25,-34.09,-11.52,-17.75,968.2,914.74,-5.382524043862894,0.3768425407618703,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
593,바이젠셀(주),308080,2021,407.49,0.0,0.0,0.0,0.0,0.0,7.367742228573386,0.0,0.0,0.0,0.0,0.0,567.8,-49.95,0.0,0.0,0.0,0.0,0.0,15.97050764102485,0.0,0.0,0.0,-54.9,0.0,0.0,0.0,-2.44,-20.69,-0.2700242017563479,-21083.21,2121.67,-1683.58,0.0,-30.94141462051208,89.66,654.83,654.83,315.23,0.0,0.0,11.53,-66.77,-86.3,-6.9,0.0,0.0,273591.6,-11.22914597038323,-9.500784378972924,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
594,베뉴지(주),19010,2012,-27.55321548462231,0.0,-2283.125058976119,-14.83235318027354,-24.89298473824832,-52.26,45.57387679884679,-2.48,-25.1,-1.22,-12.28,8.07,121.26,78.62,0.22,0.49,0.39,0.83,1.18,2.787383249968694,43.6,0.3,0.02,-55.04,1065.43,0.0,2282.24,-1.12,-2.59,-5.344459543568465,-11320.39,700.93,0.0,-4.33,-262.6338532172035,48.26,84.74,67.1,10.85,-115.5573679213745,9.5,107.23,-8.92,-15.51,-4.61,-17.89,21294.2,38653.39,-0.6389105365176642,-6.471293112292235,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
