,거래소코드,year,Date,Name,Close,Marcap,Stocks,회계년도,회사명,산업코드,당기순이익,평균당기순이익,PER,ROE,ROE자본half,평균자본,업종PER,업종ROE,Label,연평균복리수익률,시총2,수익률,PBR,업종PBR,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),유통주식수 (발행주식의 총수 - 자기주식수),이익소각,자기주식수,보통주식비율
89,6260,2015,2015-12-30,LS,40350,1299270,32200000,2015-12-01,(주)엘에스,137100,-73454,59468,21.84822089,0.019866721,2993347.5,2987395.833,18.4470743,0.088216714,1,-0.072413976,1748460,-0.256906077,0.434917257,1.700646277,32200000,27767071,0,4432929,33.44
90,7540,2015,2015-12-30,샘표식품,40500,179982,4444000,2015-12-01,샘표(주),137100,13970,9433.666667,19.0786898,0.061648886,153022.5,146177,18.4470743,0.088216714,1,0.021640392,149318.4,0.205357143,1.231260732,1.700646277,4444000,3093915,0,1350085,30.01
91,7700,2015,2015-12-30,F&F,17750,273350,15400000,2015-12-01,(주)에프앤에프홀딩스,137100,12440,11598.33333,23.56804139,0.059606404,194582,184063.6667,18.4470743,0.088216714,1,0.484183562,231000,0.183333333,1.485083966,1.700646277,15400000,15400000,0,0,59.23
92,8930,2015,2015-12-30,한미사이언스,129000,7376932.467,57185523,2015-12-01,한미사이언스(주),137100,177450,69636.66667,105.9346006,0.139000614,500981,438616.5,18.4470743,0.088216714,0,0.208787373,842874.4256,7.752113296,16.81863876,1.700646277,57185523,55239341,0,1946182,67.78
93,9970,2015,2015-12-30,영원무역홀딩스,68000,927220.256,13635592,2015-12-01,(주)영원무역홀딩스,137100,172629,171910.3333,5.393627236,0.112113193,1533364,1295332.5,18.4470743,0.088216714,1,-0.06798202,1212204.129,-0.235095613,0.715816407,1.700646277,13635592,11604898,0,2030694,46.74
94,12320,2015,2015-12-30,경동가스,89200,310844.16,3484800,2015-12-01,(주)경동인베스트,137100,-21251,34840.33333,8.921962859,0.058855394,591965,539228.6667,18.4470743,0.088216714,1,-0.178010881,386812.8,-0.196396396,0.576460747,1.700646277,3484800,3483989,0,811,43.46
95,16710,2015,2015-12-30,대성홀딩스,10650,171352.7384,16089459,2015-12-01,대성홀딩스(주),137100,27663,27659.66667,6.19503989,0.052503318,526817.5,506382,18.4470743,0.088216714,1,-0.010676374,172157.2113,-0.004672897,0.338386314,1.700646277,16089459,16089459,0,0,72.74
96,30000,2015,2015-12-30,제일기획,20700,2381353.358,115041225,2015-12-01,(주)제일기획,137100,81741,95344,24.97643646,0.113300417,841515,767001.1667,18.4470743,0.088216714,0,-0.018967945,1978709.07,0.203488372,3.104758455,1.700646277,115041225,101278725,0,13762500,28.56
97,34310,2015,2015-12-30,NICE,21750,823940.025,37882300,2015-12-01,(주)나이스홀딩스,137100,62915,60119.66667,13.70499989,0.088252485,681223.5,594309,18.4470743,0.088216714,1,0.08509141,577705.075,0.426229508,1.38638322,1.700646277,37882300,35461801,0,2420499,48.51
98,34730,2015,2015-12-30,SK,240500,16921651.43,70360297,2015-12-01,에스케이(주),137100,5549259,1956037.667,8.650984445,0.091661444,21339808.5,8679985.167,18.4470743,0.088216714,0,0.154335811,10675000,0.58516641,1.949502344,1.700646277,70360297,55824357,6000000,14535940,30.88
99,35000,2015,2015-12-30,지투알,8800,145793.1992,16567409,2015-12-01,(주)에이치에스애드,137100,11602,11188.33333,13.0308237,0.085963922,130151.5,123698.1667,18.4470743,0.088216714,1,-0.023565973,127403.3752,0.144343303,1.178620534,1.700646277,16567409,16207644,1004084,359765,35.03
100,36530,2015,2015-12-30,S&T홀딩스,29350,451111.7306,15370076,2015-12-01,(주)SNT홀딩스,137100,116420,79056,5.706230148,0.054799344,1442645,1384680.667,18.4470743,0.088216714,1,0.00544155,292499.0908,0.542267121,0.325787556,1.700646277,15370076,15334326,400000,35750,61.74
101,60980,2015,2015-12-30,한라홀딩스,64400,695693.3004,10802691,2015-12-01,에이치엘홀딩스(주),137100,79677,446299.6667,1.558803092,0.472805873,943938.5,1306316.5,18.4470743,0.088216714,1,-0.197880095,750787.0245,-0.073381295,0.53256106,1.700646277,10802691,10669088,214545,133603,27.33
102,72710,2015,2015-12-30,농심홀딩스,154000,714219.66,4637790,2015-12-01,(주)농심홀딩스,137100,47616,40706.33333,17.54566431,0.053570586,759863.5,735119.6667,18.4470743,0.088216714,1,-0.000906621,482330.16,0.480769231,0.971569246,1.700646277,4637790,4637790,0,0,66.25
103,78930,2015,2015-12-30,GS,50700,4710809.665,92915378,2015-12-01,(주)지에스,137100,509319,207929.6667,22.65578424,0.027152369,7657883,7425958.333,18.4470743,0.088216714,1,-0.014856952,3716615.12,0.2675,0.634370603,1.700646277,92915378,92895495,0,19883,46.36
104,84690,2015,2015-12-30,대상홀딩스,19150,693470.1027,36212538,2015-12-01,대상홀딩스(주),137100,52989,76917.33333,9.015784514,0.078207722,983500.5,861435,18.4470743,0.088216714,1,-0.029637967,608370.6384,0.139880952,0.805017329,1.700646277,36212538,36212538,0,0,66.53
105,102260,2015,2015-12-30,동성코퍼레이션,6390,290393.3583,45444970,2015-12-01,(주)동성케미컬,137100,43557,30236.66667,9.604013614,0.077847492,388409,355867,18.4470743,0.088216714,1,0.073056007,242275.9751,0.198605674,0.816016541,1.700646277,45444970,43545500,0,1899470,45.14
106,107590,2015,2015-12-30,미원에스씨,306500,223550.9855,729367,2015-12-01,미원홀딩스(주),137100,30646,29271,7.637285556,0.160437392,182445,159840.1667,18.4470743,0.088216714,1,-0.132061861,218071.189,0.025128475,1.398590793,1.700646277,729367,680367,0,49000,59.33
107,70,2016,2016-12-29,삼양홀딩스,119500,1023430.385,8564271,2016-12-01,(주)삼양홀딩스,137100,65138,54719.33333,18.70326852,0.030007901,1823497.5,1735057.833,12.12429192,0.0854399,1,-0.008587868,1361719.089,-0.248427673,0.589853759,1.054167309,8564271,7432019,0,1132252,43.29
108,320,2016,2016-12-29,노루홀딩스,15600,205898.3316,13198611,2016-12-01,(주)노루홀딩스,137100,20862,48723,4.225896016,0.092376209,527441,476397,12.12429192,0.0854399,1,-0.036669676,323365.9695,-0.363265306,0.432199052,1.054167309,13198611,10142068,3524000,3056543,46.77
109,590,2016,2016-12-29,CS홀딩스,80700,93166.6974,1154482,2016-12-01,CS홀딩스(주),137100,17139,20368.33333,4.574095282,0.080229298,253876.5,234368.5,12.12429192,0.0854399,1,0.071183656,91550.4226,0.017654477,0.397522267,1.054167309,1154482,1147321,0,7161,79.59
110,1040,2016,2016-12-29,CJ,187000,5456098.626,29176998,2016-12-01,씨제이(주),137100,569823,543190.6667,10.04453677,0.051443611,10558953,9620342.833,12.12429192,0.0854399,1,-0.025752006,7312570.748,-0.253874073,0.567141808,1.054167309,29176998,26205428,145741,2971570,43.22
111,1800,2016,2016-12-29,오리온,655000,3935524.925,6008435,2016-12-01,(주)오리온홀딩스,137100,249050,200151.6667,19.66271373,0.123891841,1615535.5,1471927.833,12.12429192,0.0854399,0,-0.207241529,6968122.106,-0.435210109,2.673721385,1.054167309,6008435,5283530,0,724905,28.48
112,2030,2016,2016-12-29,아세아,103000,225675.472,2191024,2016-12-01,아세아(주),137100,67565,46033,4.902471531,0.038573195,1193393.5,1170738.333,12.12429192,0.0854399,0,0.032053166,223484.448,0.009803922,0.192763375,1.054167309,2191024,1901476,0,289548,43.08
113,3030,2016,2016-12-29,세아제강,92600,555600,6000000,2016-12-01,(주)세아제강지주,137100,65316,62540.66667,8.883819595,0.049651173,1259601,1199194,12.12429192,0.0854399,1,-0.13222769,322200,0.724394786,0.463311191,1.054167309,6000000,5813988,0,186012,51.42
114,3550,2016,2016-12-29,LG,60000,10353427.86,172557131,2016-12-01,(주)엘지,137100,1091258,956432.3333,10.82505003,0.069487136,13764164,13018922.17,12.12429192,0.0854399,1,0.020562212,12217044.87,-0.152542373,0.795259986,1.054167309,172557131,172463342,0,93789,48.11
115,5250,2016,2016-12-29,녹십자홀딩스,23800,1119271.398,47028210,2016-12-01,(주)녹십자홀딩스,137100,74264,96194,11.63556353,0.071669169,1342195,1242261.667,12.12429192,0.0854399,1,0.086483042,1972833.41,-0.432657926,0.900994877,1.054167309,47028210,44934190,3615600,2094020,43.32
116,5440,2016,2016-12-29,현대그린푸드,15400,1504649.023,97704482,2016-12-01,(주)현대지에프홀딩스,137100,105264,98221.33333,15.31896353,0.063884978,1537471.5,1454789.5,12.12429192,0.0854399,1,-0.04864161,2423071.154,-0.379032258,1.034272672,1.054167309,97704482,87294973,0,10409509,37.67
117,5740,2016,2016-12-29,크라운제과,28100,414060.244,14735240,2016-12-01,(주)크라운해태홀딩스,137100,44593,37194.66667,11.13224774,0.105023547,354155.5,297010.5,12.12429192,0.0854399,0,-0.128298538,798650.008,-0.481549815,1.39409295,1.054167309,14735240,14326515,0,408725,49.13
118,5810,2016,2016-12-29,풍산홀딩스,48500,380005.5995,7835167,2016-12-01,(주)풍산홀딩스,137100,61162,47381,8.020210622,0.077032193,615080.5,575604.5,12.12429192,0.0854399,1,0.020769048,325159.4305,0.168674699,0.660185248,1.054167309,7835167,6491945,1200000,1343222,42.41
119,6040,2016,2016-12-29,동원산업,363500,1222523.2,3363200,2016-12-01,동원산업(주),137100,77413,47690,25.63479136,0.063586667,750000,703243,12.12429192,0.0854399,0,-0.043827641,889566.4,0.374291115,1.738407919,1.054167309,3363200,3363200,0,0,59.89
120,6260,2016,2016-12-29,LS,59300,1909460,32200000,2016-12-01,(주)엘에스,137100,215138,76129.66667,25.08168082,0.024523067,3104410.5,3039293.5,12.12429192,0.0854399,1,-0.072413976,1299270,0.469640644,0.62825785,1.054167309,32200000,27767071,0,4432929,33.43
121,7540,2016,2016-12-29,샘표,36750,79374.74475,2159857,2016-12-01,샘표(주),137100,1630,7535.666667,10.53320804,0.056550087,133256.5,143916.8333,12.12429192,0.0854399,1,0.021640392,179982,-0.558985094,0.55153204,1.054167309,2159857,1501670,0,658187,30.01
122,7700,2016,2016-12-29,F&F,17450,268730,15400000,2016-12-01,(주)에프앤에프홀딩스,137100,30228,18883,14.23131918,0.088580844,213172.5,197090.3333,12.12429192,0.0854399,0,0.484183562,273350,-0.016901408,1.363486455,1.054167309,15400000,15400000,0,0,60.02
123,8930,2016,2016-12-29,한미사이언스,61100,3561537.88,58290309,2016-12-01,한미사이언스(주),137100,7940,69084,51.55372995,0.112166285,615907,510092.3333,12.12429192,0.0854399,0,0.208787373,7376932.467,-0.517206116,6.98214352,1.054167309,58290309,56993778,0,1296531,66.51
124,9970,2016,2016-12-29,영원무역홀딩스,59500,811317.724,13635592,2016-12-01,(주)영원무역홀딩스,137100,128986,161093.6667,5.036310494,0.092535023,1740894,1515318.667,12.12429192,0.0854399,1,-0.06798202,927220.256,-0.125,0.535410631,1.054167309,13635592,11604898,0,2030694,46.51
125,12320,2016,2016-12-29,경동가스,76700,267284.16,3484800,2016-12-01,(주)경동인베스트,137100,19132,24603.66667,10.86359052,0.042259674,582202,575754.3333,12.12429192,0.0854399,1,-0.178010881,310844.16,-0.140134529,0.464232998,1.054167309,3484800,3320062,0,164738,43.46
126,16710,2016,2016-12-29,대성홀딩스,10000,160894.59,16089459,2016-12-01,대성홀딩스(주),137100,23360,25999.33333,6.188412139,0.048175373,539681,524517.8333,12.12429192,0.0854399,1,-0.010676374,171352.7384,-0.061032864,0.306747607,1.054167309,16089459,16089459,0,0,72.74
127,30000,2016,2016-12-29,제일기획,15750,1811899.294,115041225,2016-12-01,(주)제일기획,137100,90648,91470.33333,19.80860053,0.116033088,788312.5,801817.5,12.12429192,0.0854399,0,-0.018967945,2381353.358,-0.239130435,2.25974027,1.054167309,115041225,101278725,0,13762500,28.42
128,34310,2016,2016-12-29,NICE,17600,666728.48,37882300,2016-12-01,(주)나이스홀딩스,137100,90779,69135.66667,9.643770172,0.094152697,734293,678157.8333,12.12429192,0.0854399,1,0.08509141,823940.025,-0.190804598,0.98314647,1.054167309,37882300,35461801,0,2420499,48.51
129,34730,2016,2016-12-29,SK,229500,16147688.16,70360297,2016-12-01,에스케이(주),137100,2822484,2833880.667,5.698083321,0.068780194,41201987,21661078.33,12.12429192,0.0854399,1,0.154335811,16921651.43,-0.045738046,0.745470189,1.054167309,70360297,55824357,6000000,14535940,30.88
130,35000,2016,2016-12-29,지투알,8170,135355.7315,16567409,2016-12-01,(주)에이치에스애드,137100,14944,12027.66667,11.25369827,0.085605255,140501.5,131389.8333,12.12429192,0.0854399,1,-0.023565973,145793.1992,-0.071590909,1.030184209,1.054167309,16567409,16207644,1004084,359765,35.03
131,36530,2016,2016-12-29,S&T홀딩스,15850,250907.1643,15830105,2016-12-01,(주)SNT홀딩스,137100,10147,64517.33333,3.888988451,0.042166235,1530071,1445973,12.12429192,0.0854399,0,0.00544155,451111.7306,-0.443802616,0.173521334,1.054167309,15830105,15792721,400000,37384,61.75
132,60980,2016,2016-12-29,한라홀딩스,60600,654643.0746,10802691,2016-12-01,에이치엘홀딩스(주),137100,80407,413870,1.581760153,0.435837977,949596,1075165.5,12.12429192,0.0854399,1,-0.197880095,695693.3004,-0.059006211,0.608876563,1.054167309,10802691,10669088,214545,133603,27.47
133,72710,2016,2016-12-29,농심홀딩스,120500,558853.695,4637790,2016-12-01,(주)농심홀딩스,137100,79394,50885.33333,10.98260851,0.062781637,810513,768151,12.12429192,0.0854399,1,-0.000906621,714219.66,-0.217532468,0.727531039,1.054167309,4637790,4637790,0,0,66.35
134,78930,2016,2016-12-29,GS,54100,5026721.95,92915378,2016-12-01,(주)지에스,137100,923311,370633.6667,13.56250768,0.043557518,8509063,7829391.667,12.12429192,0.0854399,1,-0.014856952,4710809.665,0.067061144,0.64203225,1.054167309,92915378,92895495,0,19883,46.65
135,84690,2016,2016-12-29,대상홀딩스,10300,372989.1414,36212538,2016-12-01,대상홀딩스(주),137100,67217,71093.33333,5.246471419,0.069417864,1024136,980072.8333,12.12429192,0.0854399,1,-0.029637967,693470.1027,-0.462140992,0.380572881,1.054167309,36212538,36212538,0,0,66.53
136,102260,2016,2016-12-29,동성코퍼레이션,6200,281758.814,45444970,2016-12-01,(주)동성케미컬,137100,52979,41880.33333,6.72771183,0.099816203,419574.5,388503,12.12429192,0.0854399,1,0.073056007,290393.3583,-0.029733959,0.725242312,1.054167309,45444970,43784352,0,1660618,44.06
137,107590,2016,2016-12-29,미원에스씨,449500,316736.1295,704641,2016-12-01,미원홀딩스(주),137100,34515,30435,10.40696992,0.148840962,204480,182943.6667,12.12429192,0.0854399,0,-0.132061861,223550.9855,0.416840676,1.731331482,1.054167309,704641,655641,30000,49000,60.15
138,70,2017,2017-12-28,삼양홀딩스,122000,1044841.062,8564271,2017-12-01,(주)삼양홀딩스,137100,67186,70113.33333,14.90217356,0.037090653,1890323.5,1813065.833,11.9107474,0.087213768,1,-0.008587868,1023430.385,0.020920502,0.576284128,1.152128392,8564271,7432019,0,1132252,43.29
139,320,2017,2017-12-28,노루홀딩스,16100,213987.5311,13291151,2017-12-01,(주)노루홀딩스,137100,61978,57018,3.75298206,0.102639154,555519,521187.8333,11.9107474,0.087213768,1,-0.036669676,205898.3316,0.039287348,0.410576605,1.152128392,13291151,10234826,3524000,3056325,46.11
140,590,2017,2017-12-28,CS홀딩스,80200,92589.4564,1154482,2017-12-01,CS홀딩스(주),137100,14265,20336,4.55298271,0.076549116,265659.5,251555,11.9107474,0.087213768,1,0.071183656,93166.6974,-0.006195787,0.36806844,1.152128392,1154482,1147321,0,7161,78.56
141,1040,2017,2017-12-28,CJ,181500,5295625.137,29176998,2017-12-01,씨제이(주),137100,1137728,752889,7.033739551,0.064774065,11623309.5,10549642.67,11.9107474,0.087213768,1,-0.025752006,5456098.626,-0.029411765,0.501971991,1.152128392,29176998,26205426,145741,2971572,43.22
142,1800,2017,2017-12-28,오리온홀딩스,26650,1669464.012,62644053,2017-12-01,(주)오리온홀딩스,137100,1486406,637521.3333,2.618679447,0.264378093,2411400,1830428.167,11.9107474,0.087213768,1,-0.207241529,3935524.925,-0.575796356,0.912062021,1.152128392,62644053,60155284,0,2488769,63.8
143,2030,2017,2017-12-28,아세아,114500,250872.248,2191024,2017-12-01,아세아(주),137100,73489,49754.66667,5.042185282,0.039995809,1243997,1199835.333,11.9107474,0.087213768,1,0.032053166,225675.472,0.111650485,0.209088898,1.152128392,2191024,1901476,0,289548,43.08
144,3030,2017,2017-12-28,세아제강,96200,577200,6000000,2017-12-01,(주)세아제강지주,137100,29092,46727,12.35260128,0.03648855,1280593.5,1247035.833,11.9107474,0.087213768,1,-0.13222769,555600,0.03887689,0.46285759,1.152128392,6000000,5813988,0,186012,48.4
145,3550,2017,2017-12-28,LG,91000,15702698.92,172557131,2017-12-01,(주)엘지,137100,2435559,1490197.333,10.53732856,0.098040604,15199797.5,13970333.67,11.9107474,0.087213768,1,0.020562212,10353427.86,0.516666667,1.124003141,1.152128392,172557131,172463342,0,93789,46.64
146,5250,2017,2017-12-28,녹십자홀딩스,39250,1845857.243,47028210,2017-12-01,(주)녹십자홀딩스,137100,70728,85947,21.47669194,0.061027188,1408339.5,1331585.833,11.9107474,0.087213768,0,0.086483042,1119271.398,0.649159664,1.386209733,1.152128392,47028210,44934190,3615600,2094020,42.48
147,5440,2017,2017-12-28,현대그린푸드,14950,1460682.006,97704482,2017-12-01,(주)현대지에프홀딩스,137100,121477,106065.3333,13.77153081,0.058111177,1825214,1595829.667,11.9107474,0.087213768,1,-0.04864161,1504649.023,-0.029220779,0.915311976,1.152128392,97704482,87306927,0,10397555,37.68
148,5740,2017,2017-12-28,크라운해태홀딩스,15100,224194.9397,14847347,2017-12-01,(주)크라운해태홀딩스,137100,175348,87718.66667,2.555840715,0.195399764,448919,362389.8333,11.9107474,0.087213768,1,-0.128298538,414060.244,-0.45854512,0.618656814,1.152128392,14847347,14572735,0,274612,55.08
149,5810,2017,2017-12-28,풍산홀딩스,52500,411346.2675,7835167,2017-12-01,(주)풍산홀딩스,137100,67705,54970.33333,7.483059362,0.082877012,663276,616790,11.9107474,0.087213768,1,0.020769048,380005.5995,0.082474227,0.666914618,1.152128392,7835167,6491945,1200000,1343222,40.04
150,6040,2017,2017-12-28,동원산업,336000,1130035.2,3363200,2017-12-01,동원산업(주),137100,167844,84090,13.43840171,0.099229962,847425.5,765535,11.9107474,0.087213768,0,-0.043827641,1222523.2,-0.07565337,1.476137864,1.152128392,3363200,3363200,0,0,59.89
151,6260,2017,2017-12-28,LS,72500,2334500,32200000,2017-12-01,(주)엘에스,137100,364831,168838.3333,13.82683632,0.049028576,3443672,3180476.667,11.9107474,0.087213768,1,-0.072413976,1909460,0.222596965,0.734009472,1.152128392,32200000,27767071,0,4432929,33.43
152,7540,2017,2017-12-28,샘표,30200,86849.16,2875800,2017-12-01,샘표(주),137100,12814,9471.333333,9.169686774,0.058248566,162602,149627,11.9107474,0.087213768,1,0.021640392,79374.74475,0.094166164,0.580437755,1.152128392,2875800,2217613,0,658187,46.31
153,7700,2017,2017-12-28,F&F,41950,646030,15400000,2017-12-01,(주)에프앤에프홀딩스,137100,74888,39185.33333,16.48652557,0.149945503,261330.5,223028.3333,11.9107474,0.087213768,0,0.484183562,268730,1.404011461,2.896627484,1.152128392,15400000,15400000,0,0,58.82
154,8930,2017,2017-12-28,한미사이언스,111000,6913066.014,62279874,2017-12-01,한미사이언스(주),137100,30818,72069.33333,95.922436,0.109801866,656358,591082,11.9107474,0.087213768,0,0.208787373,3561537.88,0.941033971,11.69561248,1.152128392,62279874,60969662,0,1310212,66.33
155,9970,2017,2017-12-28,영원무역홀딩스,55500,756775.356,13635592,2017-12-01,(주)영원무역홀딩스,137100,117580,139731.6667,5.415918768,0.07963974,1754547,1676268.333,11.9107474,0.087213768,1,-0.06798202,811317.724,-0.067226891,0.451464328,1.152128392,13635592,11604898,0,2030694,46.24
156,12320,2017,2017-12-28,경동인베스트,42750,101104.7333,2365023,2017-12-01,(주)경동인베스트,137100,51931,16604,6.089179309,0.033600181,494164,556110.3333,11.9107474,0.087213768,0,-0.178010881,267284.16,-0.621733165,0.181806967,1.152128392,2365023,2273128,0,91895,54.29
157,16710,2017,2017-12-28,대성홀딩스,7940,127750.3045,16089459,2017-12-01,대성홀딩스(주),137100,32184,27735.66667,4.605993647,0.052066839,532693.5,533064,11.9107474,0.087213768,1,-0.010676374,160894.59,-0.206,0.239652846,1.152128392,16089459,16089459,0,0,72.74
158,30000,2017,2017-12-28,제일기획,21200,2438873.97,115041225,2017-12-01,(주)제일기획,137100,128373,100254,24.32694925,0.122839746,816136.5,815321.3333,11.9107474,0.087213768,0,-0.018967945,1811899.294,0.346031746,2.991304005,1.152128392,115041225,101278725,0,13762500,28.44
159,34310,2017,2017-12-28,NICE,14650,554975.695,37882300,2017-12-01,(주)나이스홀딩스,137100,92751,82148.33333,6.755775467,0.09950312,825585.5,747034,11.9107474,0.087213768,1,0.08509141,666728.48,-0.167613636,0.742905537,1.152128392,37882300,35461801,0,2420499,48.51
160,34730,2017,2017-12-28,SK,283000,19911964.05,70360297,2017-12-01,에스케이(주),137100,5066482,4479408.333,4.445221906,0.101708639,44041572,35527789.17,11.9107474,0.087213768,1,0.154335811,16147688.16,0.233115468,0.56046167,1.152128392,70360297,55824352,6000000,14535945,30.87
