회사명,거래소코드,회계년도,[U01B800000000]계속영업이익(손실)(IFRS연결)(천원),[U01B350016400]   이자비용(IFRS연결)(천원),[U01B470010000]   이자비용(IFRS연결)(천원),[U01B550010000]   이자비용(IFRS연결)(천원),[U01B800000000]계속영업이익(손실)(IFRS)(천원),[U01B350016400]   이자비용(IFRS)(천원),[U01B470010000]   이자비용(IFRS)(천원),[U01B550010000]   이자비용(IFRS)(천원)
줌인터넷(주),239340,2022/12,-1320623,0,0,136250,-1831687,0,0,87542
중소기업은행,024110,2022/12,,,,,,,,
지니너스(주),389030,2022/12,,,,,-9384985,0,0,8339
지니언스(주),263860,2022/12,7146286,0,0,6247,7163594,0,0,6054
지니언스(주),263860,2023/12,6246384,0,0,15507,6246384,0,0,13541
지더블유바이텍(주),036180,2022/12,-8911270,0,0,1835169,-6657436,0,0,1776551
지에스건설(주),006360,2022/12,441211561,0,0,148465115,240672686,0,0,101194000
지에이치신소재(주),130500,2022/12,4414303,0,0,950338,2508811,0,0,820577
지에이치신소재(주),130500,2023/12,2731483,0,0,2464671,1012132,0,0,1500851
지엘팜텍(주),204840,2022/12,-790167,0,0,425417,-168426,0,0,126364
지엘팜텍(주),204840,2023/12,-3748515,0,0,782885,-3794110,0,0,221592
지엠비코리아(주),013870,2022/12,12089849,0,0,5282466,7815854,0,0,3914520
지오릿에너지(주),270520,2022/12,,,,,-3247802,0,0,53713
지투파워(주),388050,2022/12,,,,,736027,0,0,19528
지투파워(주),388050,2023/12,671237,0,0,30180,774336,0,0,29768
진양산업(주),003780,2022/12,6136147,0,0,506286,4397506,0,0,178542
진양산업(주),003780,2023/12,8496472,0,0,625598,8817499,0,0,194411
진양제약(주),007370,2022/12,,,,,12308389,0,0,1285030
진양제약(주),007370,2023/12,,,,,12659155,0,0,1373826
진양폴리우레탄(주),010640,2022/12,3493036,0,0,150104,3418425,0,0,146505
진양폴리우레탄(주),010640,2023/12,3663580,0,0,148216,3545133,0,0,141056
진양화학(주),051630,2022/12,,,,,-1112808,0,0,10002
진양화학(주),051630,2023/12,,,,,-2170695,0,0,150223
진원생명과학(주),011000,2022/12,-38150070,0,0,7309293,-20113279,0,0,7260068
진흥기업(주),002780,2022/12,,,,,49560577,0,0,136329
진흥기업(주),002780,2023/12,,,,,45310970,0,0,1608233
차이나크리스탈신소재홀딩스,900250,2022/12,15433218,0,0,98167,,,,
참엔지니어링(주),009310,2022/12,-2268336,0,0,2561728,-2720243,0,0,2550394
참엔지니어링(주),009310,2023/12,-25955114,0,0,2780052,-18723417,0,0,2770038
참좋은여행(주),094850,2022/12,,,,,-12226654,0,0,15173
카페24(주),042000,2022/12,-49863960,0,0,3056437,-39573526,0,0,1439871
카페24(주),042000,2023/12,-17129915,0,0,5302058,5459159,0,0,2401248
커머스마이너 (주),223310,2022/12,,,,,-1816261,0,0,35678
커머스마이너 (주),223310,2023/12,,,,,-1317337,0,0,47147
컬러레이홀딩스,900310,2022/12,11597670,0,0,547156,,,,
컴퍼니케이파트너스(주),307930,2022/12,,,,,,,,
컴퍼니케이파트너스(주),307930,2023/12,,,,,,,,
케이디켐(주),221980,2022/12,8161640,0,0,374682,6479826,0,0,374682
케이만금세기차륜집단유한공사,900280,2022/12,4580297,0,0,951214,,,,
케이비아이동국실업(주),001620,2022/12,4575114,0,0,7612006,6764125,0,0,4399618
케이비아이메탈(주),024840,2022/12,2365152,0,0,4536690,787871,0,0,4501246
케이비아이메탈(주),024840,2023/12,665696,0,0,4566486,-1258015,0,0,4533173
케이비제21호기업인수목적(주),424140,2022/12,,,,,,,,
케이비제21호기업인수목적(주),424140,2023/12,,,,,,,,
케이비제22호기업인수목적(주),436530,2022/12,,,,,,,,
케이비제22호기업인수목적(주),436530,2023/12,,,,,,,,
케이비제25호기업인수목적(주),455250,2023/12,,,,,,,,
케이비제26호기업인수목적(주),458320,2023/12,,,,,,,,
케이비제27호기업인수목적(주),464680,2023/12,,,,,,,,
케이씨그린홀딩스(주),009440,2022/12,-8301495,0,0,9649048,2461543,0,0,69640
케이씨그린홀딩스(주),009440,2023/12,-62782620,0,0,17573723,5344646,0,0,1114957
케이씨코트렐(주),119650,2022/12,-22130143,0,0,4668008,-17197528,0,0,3855190
케이씨코트렐(주),119650,2023/12,-44388517,0,0,8840075,-34234540,0,0,7946910
케이아이비플러그에너지(주),015590,2022/12,,,,,10316571,0,0,1268090
케이알모터스(주),000040,2022/12,-13001280,0,0,7578743,-5051205,0,0,5894140
케이에이치건설(주),226360,2022/12,-81714154,0,0,11401835,-73402785,0,0,5865560
케이에이치전자(주),111870,2022/12,-107543140,0,0,3150721,-49508170,0,0,2982292
케이엔솔(주),053080,2022/12,15994985,0,0,2200245,14584099,0,0,188073
케이엔솔(주),053080,2023/12,11265591,0,0,4370211,8526882,0,0,2579326
케이엠제약(주),225430,2022/12,,,,,-3924971,0,0,384492
케이엠제약(주),225430,2023/12,,,,,-1320042,0,0,613681
케이지모빌리티(주),003620,2022/12,-60133542,0,0,12625342,-67717275,0,0,12602864
케이지모빌리티(주),003620,2023/12,8924265,0,0,2033883,14758380,0,0,2016861
케이지이티에스(주),151860,2022/12,602676174,0,0,48660888,11099936,0,0,2683455
케이지케미칼(주),001390,2022/12,657053816,0,0,69417125,19161675,0,0,3065391
케이카(주),381970,2022/12,,,,,30363689,0,0,10804193
케이카(주),381970,2023/12,,,,,28365697,0,0,11419990
케이피엑스케미칼(주),025000,2022/12,29568123,0,0,2316441,29458044,0,0,2079049
케이피엑스케미칼(주),025000,2023/12,65778115,0,0,3488282,68443629,0,0,2662982
케이피엑스홀딩스(주),092230,2022/12,37511313,0,0,6712740,9438115,0,0,66824
케이피엑스홀딩스(주),092230,2023/12,137402457,0,0,10783728,33166015,0,0,32101
켄코아에어로스페이스(주),274090,2022/12,3244312,0,0,4077495,738190,0,0,3972640
코나아이(주),052400,2022/12,34295980,0,0,930260,29358010,0,0,777208
코나아이(주),052400,2023/12,28878226,0,0,1087273,24105635,0,0,713427
코닉오토메이션(주),391710,2022/12,,,,,-5570285,0,0,225929
코닉오토메이션(주),391710,2023/12,,,,,2337095,0,0,85932
코리아에프티(주),123410,2022/12,8273446,0,0,4454488,12654099,0,0,2885062
코리안리재보험(주),003690,2022/12,,,,,,,,
코스맥스(주),192820,2022/12,-16446827,0,0,20969716,-100615052,0,0,8962401
코스맥스비티아이(주),044820,2022/12,-20235925,0,0,17697848,-5820612,0,0,6159160
코스맥스엔비티(주),222040,2022/12,-12915173,0,0,7817462,-27901603,0,0,5765853
코스맥스엔비티(주),222040,2023/12,-5829252,0,0,11700770,-4963161,0,0,7784419
코스모신소재(주),005070,2022/12,,,,,27697028,0,0,2878023
코스모신소재(주),005070,2023/12,,,,,27036288,0,0,3526860
코스모화학(주),005420,2022/12,31471671,0,0,7303892,3617763,0,0,4196066
코아스템켐온(주),166480,2022/12,1000908,0,0,5463292,-6256084,0,0,5250448
코오롱글로벌(주),003070,2022/12,115614461,0,0,18532451,112045880,0,0,13995978
코오롱글로벌(주),003070,2023/12,-117145,0,0,48480832,2329913,0,0,43796301
코오롱생명과학(주),102940,2022/12,2133315,0,0,3724863,2476131,0,0,3557016
코오롱생명과학(주),102940,2023/12,-33599367,0,0,5857166,-33912444,0,0,5786068
코오롱인더스트리(주),120110,2022/12,186562216,0,0,69905631,62542367,0,0,49687884
코오롱티슈진(주),950160,2022/12,,,,,-11136212,0,0,371182
코오롱플라스틱(주),138490,2022/12,35694789,0,0,1382215,33828178,0,0,1292506
코웨이(주),021240,2022/12,457795616,0,0,33054957,371317773,0,0,21491517
코웨이(주),021240,2023/12,471011105,0,0,54273373,337247692,0,0,22322387
코웰패션(주),033290,2022/12,64875428,0,0,13769090,61636221,0,0,5480503
코위버(주),056360,2022/12,4493108,0,0,312965,4774941,0,0,312965
코위버(주),056360,2023/12,798680,0,0,431514,867971,0,0,431514
콜마비앤에이치(주),200130,2022/12,40378155,0,0,3186088,37605678,0,0,1202348
콜마비앤에이치(주),200130,2023/12,18736096,0,0,7383938,28068776,0,0,3195741
쿠쿠홀딩스(주),192400,2022/12,116688837,0,0,263703,39998236,0,0,621693
쿠쿠홀딩스(주),192400,2023/12,130122011,0,0,397321,38895653,0,0,151505
쿠쿠홈시스(주),284740,2022/12,114550883,0,18840,2458389,116344338,0,18840,424295
퀀타피아(주),078940,2022/12,-16771238,0,0,1122021,-13818226,0,0,947187
큐렉소(주),060280,2022/12,,,,,-3040885,0,0,1447919
큐렉소(주),060280,2023/12,,,,,-4856019,0,0,414229
큐리옥스바이오시스템즈(주),445680,2023/12,-10041723,0,0,25699,-6965582,0,0,11134
큐알티(주),405100,2022/12,6433583,0,0,372773,6927295,0,0,256601
큐캐피탈파트너스(주),016600,2022/12,,,,,,,,
키네마스터(주),139670,2022/12,-13946521,0,0,34270,-13902171,0,0,13189
키움제6호기업인수목적(주),413600,2022/12,,,,,,,,
키움제7호기업인수목적(주),433530,2022/12,,,,,,,,
키움제7호기업인수목적(주),433530,2023/12,,,,,,,,
키움증권(주),039490,2022/12,,,,,,,,
태경산업(주),015890,2022/12,37464889,0,0,3260547,5654728,0,0,224180
태경케미컬(주),006890,2022/12,8732483,0,0,8216,9200816,0,0,7598
태경케미컬(주),006890,2023/12,17372105,0,0,9523,15297445,0,0,9103
태광산업(주),003240,2022/12,342230059,0,0,12404000,-26229444,0,0,9836000
태림포장(주),011280,2022/12,23195342,0,0,4656714,7251788,0,0,4500612
태림포장(주),011280,2023/12,10269631,0,0,7496532,3092576,0,0,6995252
태양금속공업(주),004100,2022/12,-532290,0,0,9436424,1129015,0,0,7048709
태원물산(주),001420,2022/12,,,,,-498349,0,0,33600
태원물산(주),001420,2023/12,,,,,-26849,0,0,48083
태평양물산(주),007980,2022/12,24808819,0,0,20362902,20153900,0,0,14682079
테고사이언스(주),191420,2022/12,256009,0,0,35481,334094,0,0,1793
테고사이언스(주),191420,2023/12,-2343050,0,0,62385,-2151010,0,0,6311
테라사이언스(주),073640,2022/12,28739001,0,0,3151903,21181544,0,0,3103810
텔코웨어(주),078000,2022/12,3869097,0,0,63322,3850592,0,0,63322
티와이엠(주),002900,2022/12,98186110,0,0,5018284,98526839,0,0,3786897
티제이미디어(주),032540,2022/12,4497197,0,0,640328,3430136,0,0,639543
티제이미디어(주),032540,2023/12,4704447,0,0,1156951,4560190,0,0,1138643
티케이지애강(주),022220,2022/12,,,,,4576740,0,0,47012
티케이지애강(주),022220,2023/12,,,,,5455629,0,0,51139
티케이지휴켐스(주),069260,2022/12,,,,,81809433,0,0,638502
티케이지휴켐스(주),069260,2023/12,134775149,0,0,232146,134747700,0,0,232146
팅크웨어(주),084730,2022/12,4514398,0,0,6643649,2920646,0,0,5411031
팅크웨어(주),084730,2023/12,24578921,0,0,7346892,-5497488,0,0,5091081
파나케이아(주),058530,2022/12,1349750,0,0,2084,682019,0,0,2084
파미셀(주),005690,2022/12,,,,,10884761,0,0,746199
팜젠사이언스(주),004720,2022/12,70058186,0,0,3508941,1225978,0,0,3508941
패션플랫폼(주),225590,2022/12,9722407,0,0,527907,8412633,0,0,835843
팬오션(주),028670,2022/12,677081000,0,0,76058000,676532000,0,0,75209000
팬오션(주),028670,2023/12,245041000,0,0,122546000,239540000,0,0,121908000
퍼스텍(주),010820,2022/12,,,,,1794177,0,0,90509
퍼스텍(주),010820,2023/12,,,,,4620136,0,0,110682
펌텍코리아(주),251970,2022/12,20034311,0,0,671342,18894078,0,0,210080
펌텍코리아(주),251970,2023/12,29127641,0,0,938703,23748891,0,0,266969
페이퍼코리아(주),001020,2022/12,-1828714,0,0,23732036,-16745846,0,0,19564806
평화산업(주),090080,2022/12,6083365,0,0,5817075,6456859,0,0,5745066
평화산업(주),090080,2023/12,3632457,0,0,6552614,3143626,0,0,6344077
평화홀딩스(주),010770,2022/12,-11489513,0,0,15330241,4976038,0,0,2485150
평화홀딩스(주),010770,2023/12,10947215,0,0,17872195,20513067,0,0,2553891
포스코스틸리온(주),058430,2022/12,22929665,0,0,2945165,17479918,0,0,2322117
포스코스틸리온(주),058430,2023/12,25201799,0,0,4240806,32276498,0,0,2987737
포스코홀딩스(주),005490,2022/12,3560483539,0,0,607458000,-467852286,0,0,24469000
포스코홀딩스(주),005490,2023/12,1845849532,0,0,1001290000,799577559,0,0,0
풍국주정공업(주),023900,2022/12,5479851,0,0,318024,-572208,0,0,5031
풍국주정공업(주),023900,2023/12,10826676,0,0,27886,3463159,0,0,7433
풍원정밀(주),371950,2022/12,6536121,0,0,2462252,6542045,0,0,2462252
프리시젼바이오(주),335810,2022/12,-6805938,0,0,816949,-6208326,0,0,746791
프리시젼바이오(주),335810,2023/12,-4490310,0,0,1229566,-2119044,0,0,1169556
피씨엘(주),241820,2022/12,-4011236,0,0,4220249,-4021845,0,0,4220249
피아이첨단소재(주),178920,2022/12,,,,,45710486,0,0,704206
피아이첨단소재(주),178920,2023/12,,,,,-1795676,0,0,3530824
피앤씨테크(주),237750,2022/12,,,,,2945801,0,0,60381
피앤씨테크(주),237750,2023/12,,,,,3643202,0,0,95139
피에스케이(주),319660,2022/12,77443255,0,0,185941,69135567,0,0,162279
피에스케이홀딩스(주),031980,2022/12,40757933,0,0,131828,16062239,0,0,102762
피에스텍(주),002230,2022/12,-4634532,0,0,421564,-2293893,0,0,239497
피에이치에이(주),043370,2022/12,28261285,0,0,2180260,31117260,0,0,231656
피에이치에이(주),043370,2023/12,61505451,0,0,3263794,60573168,0,0,591493
피엔케이피부임상연구센타(주),347740,2022/12,,,,,7130143,0,0,25774
하나26호기업인수목적(주),446750,2023/12,,,,,,,,
하나27호기업인수목적(주),448370,2023/12,,,,,,,,
하나28호기업인수목적(주),454750,2023/12,,,,,,,,
하나29호기업인수목적(주),454640,2023/12,,,,,,,,
하나30호기업인수목적(주),469880,2023/12,,,,,,,,
하나금융21호기업인수목적(주),406760,2022/12,,,,,,,,
하나금융21호기업인수목적(주),406760,2023/12,,,,,,,,
하나금융22호기업인수목적(주),418170,2022/12,,,,,,,,
하나금융22호기업인수목적(주),418170,2023/12,,,,,,,,
하나금융24호기업인수목적(주),430230,2022/12,,,,,,,,
하나금융24호기업인수목적(주),430230,2023/12,,,,,,,,
하나금융25호기업인수목적(주),435620,2022/12,,,,,,,,
하나금융25호기업인수목적(주),435620,2023/12,,,,,,,,
하나마이크론(주),067310,2022/12,58230572,0,0,23911867,16537524,0,0,15179475
하나마이크론(주),067310,2023/12,963095,0,0,45496189,-42986958,0,0,27960632
하나머티리얼즈(주),166090,2022/12,,,,,80134903,0,0,3652797
하나머티리얼즈(주),166090,2023/12,34193789,0,0,4034329,34193789,0,0,4028408
하나제약(주),293480,2022/12,,,,,24307179,0,0,585668
하나제약(주),293480,2023/12,,,,,22332770,0,0,0
하이록코리아(주),013030,2022/12,34361194,0,0,10390,32165155,0,0,0
하이록코리아(주),013030,2023/12,47730255,0,0,18835,43675118,0,0,0
하이제7호기업인수목적(주),400840,2022/12,,,,,,,,
하이즈항공(주),221840,2022/12,-12314293,0,0,2647031,-11290193,0,0,2539611
하이즈항공(주),221840,2023/12,-7615245,0,0,3250258,-9222962,0,0,3159346
하이트진로(주),000080,2022/12,86816259,0,0,38615049,66847561,0,0,36929132
하이트진로(주),000080,2023/12,35511120,0,0,50530886,21323262,0,0,48161947
하이트진로홀딩스(주),000140,2022/12,72048976,0,0,60248081,8119500,0,0,21633032
하이트진로홀딩스(주),000140,2023/12,18315800,0,0,79537678,7311842,0,0,28966477
하인크코리아(주),373200,2022/12,-4520072,0,0,136114,-4067173,0,0,130205
한국가스공사(주),036460,2022/12,1497008013,0,0,964918000,852889307,0,0,1011519000
한국가스공사(주),036460,2023/12,-747428633,0,0,1676234824,-881225766,0,0,1714031426
한국공항(주),005430,2022/12,5774386,0,0,783722,4718461,0,0,731794
한국공항(주),005430,2023/12,31422609,0,0,1116026,29310758,0,0,1093800
한국기업평가(주),034950,2022/12,25488331,0,0,23598,28442811,0,0,11452
한국기업평가(주),034950,2023/12,24171464,0,0,104103,20911548,0,0,91417
한국내화(주),010040,2022/12,809212,0,0,1062546,3132350,0,0,937822
한국내화(주),010040,2023/12,-14730464,0,0,1544288,-14684849,0,0,1293103
한국단자공업(주),025540,2022/12,48629559,0,0,1472545,41039812,0,0,442268
한국맥널티(주),222980,2022/12,-3016716,0,0,1947318,-1536515,0,0,1543526
한국맥널티(주),222980,2023/12,-4307130,0,0,2399236,-535084,0,0,1706087
한국무브넥스(주),010100,2022/12,35639746,0,0,4823155,22719488,0,0,1469316
한국석유공업(주),004090,2022/12,10997829,0,0,3094062,11076963,0,0,2007344
한국석유공업(주),004090,2023/12,14756719,0,0,4648994,14190701,0,0,3457341
한국선재(주),025550,2022/12,14964729,0,0,3459006,13680511,0,0,1820334
한국수출포장공업(주),002200,2022/12,20317168,0,0,36401,20001837,0,0,19389
한국수출포장공업(주),002200,2023/12,19041696,0,0,54561,18854065,0,0,42710
한국쉘석유(주),002960,2022/12,,,,,26721327,0,0,24207
한국알콜산업(주),017890,2022/12,33791353,0,0,1688615,9479531,0,0,1555
한국알콜산업(주),017890,2023/12,14333902,0,0,1797847,14242677,0,0,2460
한국앤컴퍼니(주),000240,2022/12,163859842,0,0,4031291,59144668,0,0,2510963
한국유나이티드제약(주),033270,2022/12,,,,,45275094,0,0,815537
한국유나이티드제약(주),033270,2023/12,,,,,48261714,0,0,1619140
한국유니온제약(주),080720,2022/12,-932022,0,0,2843372,-369647,0,0,2842245
한국자산신탁(주),123890,2022/12,,,,,,,,
한국자산신탁(주),123890,2023/12,,,,,,,,
한국전력공사(주),015760,2022/12,-24429108000,0,0,2818546000,-25297712000,0,0,1420802000
한국전력공사(주),015760,2023/12,-4716144000,0,0,4451659000,-3249233000,0,0,2826916000
한국전력기술(주),052690,2022/12,17953974,0,0,344012,17953974,0,0,344012
한국전력기술(주),052690,2023/12,32654448,0,0,96119,32653637,0,0,96119
한국전자금융(주),063570,2022/12,8664856,0,0,10672302,6066705,0,0,9456107
한국전자인증(주),041460,2022/12,3493243,0,0,73265,3848647,0,0,66870
한국정밀기계(주),101680,2022/12,,,,,514204,0,0,196300
한국정밀기계(주),101680,2023/12,,,,,-7792166,0,0,316253
한국정보공학(주),039740,2022/12,3754649,0,0,607734,2699882,0,0,543664
한국정보공학(주),039740,2023/12,2267419,0,0,892654,1525021,0,0,816065
한국정보인증(주),053300,2022/12,6684451,0,0,86345,11795309,0,0,47745
한국정보인증(주),053300,2023/12,10077339,0,0,307941,6275321,0,0,248742
한국정보통신(주),025770,2022/12,21799953,0,0,454214,23181801,0,0,417894
한국정보통신(주),025770,2023/12,29994512,0,0,337755,31576747,0,0,323323
한국제11호기업인수목적(주),436610,2022/12,,,,,,,,
한국제11호기업인수목적(주),436610,2023/12,,,,,,,,
한국제12호기업인수목적(주),458610,2023/12,,,,,,,,
한국제13호기업인수목적(주),464440,2023/12,,,,,,,,
한국제지(주),027970,2022/12,,,,,2263258,0,0,1648369
한국제지(주),027970,2023/12,-66630152,0,0,9813867,-66585581,0,0,9813867
한국주강(주),025890,2022/12,,,,,1721453,0,0,461812
한국주철관공업(주),000970,2022/12,12067999,0,0,165919,23518478,0,0,77379
한국지역난방공사,071320,2022/12,-183978919,0,0,63978214,-183875522,0,0,63936211
한국철강(주),104700,2022/12,,,,,79785552,0,0,12367
한국철강(주),104700,2023/12,,,,,68179598,0,0,0
한국캐피탈(주),023760,2022/12,,,,,,,,
한국컴퓨터(주),054040,2022/12,16767791,0,0,85071,6733118,0,0,1579
한국컴퓨터(주),054040,2023/12,21694708,0,0,60028,4360674,0,0,1018
한국콜마(주),161890,2022/12,-4101005,0,0,32694822,-26433373,0,0,12169913
한국콜마홀딩스(주),024720,2022/12,13023596,0,0,11603791,6885776,0,0,7784099
한국타이어앤테크놀로지(주),161390,2022/12,705774526,0,0,61658027,263413042,0,0,32057033
