회사명,거래소코드,회계년도,배당성향,자본(*)(IFRS연결)(천원)
(주)나이스홀딩스,034310,2020/12,0,1249597654
(주)나이스홀딩스,034310,2021/12,55.44,1320444968
(주)나이스홀딩스,034310,2022/12,0,1320274778
(주)나이스홀딩스,034310,2023/12,,1317521696
(주)남선알미늄,008350,2000/12,0,
(주)남선알미늄,008350,2001/12,0,
(주)남선알미늄,008350,2002/12,0,
(주)남선알미늄,008350,2003/12,0,
(주)남선알미늄,008350,2004/12,0,
(주)남선알미늄,008350,2005/12,0,
(주)남선알미늄,008350,2006/12,0,
(주)남선알미늄,008350,2007/12,0,
(주)남선알미늄,008350,2008/12,0,
(주)남선알미늄,008350,2009/12,0,38574455
(주)남선알미늄,008350,2010/12,0,43124423
(주)남선알미늄,008350,2011/12,0,74233806
(주)남선알미늄,008350,2012/12,0,
(주)남선알미늄,008350,2013/12,0,
(주)남선알미늄,008350,2014/12,0,
(주)남선알미늄,008350,2015/12,0,
(주)남선알미늄,008350,2016/12,0,
(주)남선알미늄,008350,2017/12,0,
(주)남선알미늄,008350,2018/12,0,168719762
(주)남선알미늄,008350,2019/12,0,179100254
(주)남선알미늄,008350,2020/12,0,189544558
(주)남선알미늄,008350,2021/12,0,235930768
(주)남선알미늄,008350,2022/12,0,306636802
(주)남선알미늄,008350,2023/12,,303168213
(주)남성,004270,2000/12,41.38,
(주)남성,004270,2001/12,58.11,
(주)남성,004270,2002/12,50.58,
(주)남성,004270,2003/12,0,
(주)남성,004270,2004/12,71.49,
(주)남성,004270,2005/12,35.28,
(주)남성,004270,2006/12,36.12,
(주)남성,004270,2007/12,35.55,63032947
(주)남성,004270,2008/12,31.36,89919541
(주)남성,004270,2009/12,49.29,89313197
(주)남성,004270,2010/12,42.74,92236014
(주)남성,004270,2011/12,31.29,86423919
(주)남성,004270,2012/12,40.76,79934314
(주)남성,004270,2013/12,26.9,78184930
(주)남성,004270,2014/12,0,72641729
(주)남성,004270,2015/12,8.51,70994437
(주)남성,004270,2016/12,14.67,73385506
(주)남성,004270,2017/12,23.62,87392856
(주)남성,004270,2018/12,0,82768164
(주)남성,004270,2019/12,0,85924082
(주)남성,004270,2020/12,0,75475869
(주)남성,004270,2021/12,11.05,118573457
(주)남성,004270,2022/12,24.53,119499468
(주)남성,004270,2023/12,,108115096
(주)넥센,005720,2000/12,39.84,
(주)넥센,005720,2001/12,6.25,
(주)넥센,005720,2002/12,6.41,
(주)넥센,005720,2003/12,6.68,
(주)넥센,005720,2004/12,5.88,
(주)넥센,005720,2005/12,8.53,
(주)넥센,005720,2006/12,0,
(주)넥센,005720,2007/12,9.02,357603520
(주)넥센,005720,2008/12,5.16,395768906
(주)넥센,005720,2009/12,2.32,513047621
(주)넥센,005720,2010/12,2.87,280186538
(주)넥센,005720,2011/12,10.78,319500567
(주)넥센,005720,2012/12,14.39,526415955
(주)넥센,005720,2013/12,15.76,593356903
(주)넥센,005720,2014/12,12.08,657565090
(주)넥센,005720,2015/12,15.03,724883753
(주)넥센,005720,2016/12,16.74,820785414
(주)넥센,005720,2017/12,11.29,917075024
(주)넥센,005720,2018/12,13.56,1882757213
(주)넥센,005720,2019/12,40.33,2016503397
(주)넥센,005720,2020/12,24.57,2041278847
(주)넥센,005720,2021/12,20.62,2116797176
(주)넥센,005720,2022/12,19.09,2131183570
(주)넥센,005720,2023/12,,2231606324
(주)노루페인트,090350,2006/12,41.4,
(주)노루페인트,090350,2007/12,44.38,153583202
(주)노루페인트,090350,2008/12,42.57,156584121
(주)노루페인트,090350,2009/12,75.46,157405315
(주)노루페인트,090350,2010/12,48.51,218550474
(주)노루페인트,090350,2011/12,82.52,224078306
(주)노루페인트,090350,2012/12,101.44,222705225
(주)노루페인트,090350,2013/12,42.47,230644925
(주)노루페인트,090350,2014/12,32.6,241258376
(주)노루페인트,090350,2015/12,25.77,271200294
(주)노루페인트,090350,2016/12,15.66,276454031
(주)노루페인트,090350,2017/12,25.32,299029824
(주)노루페인트,090350,2018/12,35.47,307805863
(주)노루페인트,090350,2019/12,36.09,322368611
(주)노루페인트,090350,2020/12,49.84,333862156
(주)노루페인트,090350,2021/12,56.37,344991439
(주)노루페인트,090350,2022/12,75.79,352673416
(주)노루페인트,090350,2023/12,,374279148
(주)노루홀딩스,000320,2000/12,21.68,
(주)노루홀딩스,000320,2001/12,18.24,
(주)노루홀딩스,000320,2002/12,10.12,
(주)노루홀딩스,000320,2003/12,17.37,
(주)노루홀딩스,000320,2004/12,14.39,
(주)노루홀딩스,000320,2005/12,26.06,
(주)노루홀딩스,000320,2006/12,0,
(주)노루홀딩스,000320,2007/12,47.08,275172474
(주)노루홀딩스,000320,2008/12,155.22,266549629
(주)노루홀딩스,000320,2009/12,35.79,272564760
(주)노루홀딩스,000320,2010/12,60.03,351725781
(주)노루홀딩스,000320,2011/12,86.26,362752611
(주)노루홀딩스,000320,2012/12,25.5,371947581
(주)노루홀딩스,000320,2013/12,21.4,402451235
(주)노루홀딩스,000320,2014/12,27.94,439841569
(주)노루홀딩스,000320,2015/12,41.24,521365060
(주)노루홀딩스,000320,2016/12,6.73,533516629
(주)노루홀딩스,000320,2017/12,35.99,577520965
(주)노루홀딩스,000320,2018/12,92.32,561495276
(주)노루홀딩스,000320,2019/12,118.9,567466289
(주)노루홀딩스,000320,2020/12,150.61,577968798
(주)노루홀딩스,000320,2021/12,83.97,583537128
(주)노루홀딩스,000320,2022/12,16.03,660825454
(주)노루홀딩스,000320,2023/12,,693791647
(주)녹십자,006280,2000/12,0,
(주)녹십자,006280,2001/12,0,
(주)녹십자,006280,2002/12,0,
(주)녹십자,006280,2003/12,0,
(주)녹십자,006280,2004/12,0,
(주)녹십자,006280,2005/12,14.8,
(주)녹십자,006280,2006/12,18.92,
(주)녹십자,006280,2007/12,19.93,
(주)녹십자,006280,2008/12,18.1,
(주)녹십자,006280,2009/12,13.96,
(주)녹십자,006280,2010/12,16.35,549250970
(주)녹십자,006280,2011/12,28.05,630281039
(주)녹십자,006280,2012/12,23.18,685233313
(주)녹십자,006280,2013/12,21.12,839408569
(주)녹십자,006280,2014/12,23.83,920626827
(주)녹십자,006280,2015/12,18.3,997704012
(주)녹십자,006280,2016/12,22.68,1059011034
(주)녹십자,006280,2017/12,26.05,1108712901
(주)녹십자,006280,2018/12,23.81,1126206777
(주)녹십자,006280,2019/12,96.39,1184076725
(주)녹십자,006280,2020/12,32.12,1269305744
(주)녹십자,006280,2021/12,16.14,1499757018
(주)녹십자,006280,2022/12,36.78,1566641931
(주)녹십자,006280,2023/12,,1539863309
(주)녹십자홀딩스,005250,2000/12,14.16,
(주)녹십자홀딩스,005250,2001/12,95.68,
(주)녹십자홀딩스,005250,2002/12,68.53,
(주)녹십자홀딩스,005250,2003/12,89.93,
(주)녹십자홀딩스,005250,2004/12,114.07,
(주)녹십자홀딩스,005250,2005/12,275.1,
(주)녹십자홀딩스,005250,2006/12,109.77,
(주)녹십자홀딩스,005250,2007/12,56.31,351075236
(주)녹십자홀딩스,005250,2008/12,34.08,350473134
(주)녹십자홀딩스,005250,2009/12,24.19,522780049
(주)녹십자홀딩스,005250,2010/12,19.09,841773328
(주)녹십자홀딩스,005250,2011/12,68.35,895760382
(주)녹십자홀딩스,005250,2012/12,52.68,972827321
(주)녹십자홀딩스,005250,2013/12,70.43,1099667146
(주)녹십자홀딩스,005250,2014/12,69.66,1181067099
(주)녹십자홀딩스,005250,2015/12,76.52,1307378785
(주)녹십자홀딩스,005250,2016/12,50.84,1377011145
(주)녹십자홀딩스,005250,2017/12,66.2,1439667556
(주)녹십자홀딩스,005250,2018/12,58.18,1453116547
(주)녹십자홀딩스,005250,2019/12,52.6,1506596204
(주)녹십자홀딩스,005250,2020/12,45.07,1673500719
(주)녹십자홀딩스,005250,2021/12,50.93,1910728954
(주)녹십자홀딩스,005250,2022/12,84.5,1967043519
(주)녹십자홀딩스,005250,2023/12,,1881541820
(주)농심,004370,2000/06,9.46,
(주)농심,004370,2001/06,11.1,
(주)농심,004370,2002/12,13.08,
(주)농심,004370,2003/12,17.04,
(주)농심,004370,2004/12,17.67,
(주)농심,004370,2005/12,19.45,
(주)농심,004370,2006/12,20.64,
(주)농심,004370,2007/12,22.37,1025097532
(주)농심,004370,2008/12,29.48,1113188952
(주)농심,004370,2009/12,18.15,1210172505
(주)농심,004370,2010/12,18.6,1454783123
(주)농심,004370,2011/12,26.84,1519246098
(주)농심,004370,2012/12,11174.4,1459339293
(주)농심,004370,2013/12,24.98,1516673156
(주)농심,004370,2014/12,33.98,1553472908
(주)농심,004370,2015/12,20.08,1646471924
(주)농심,004370,2016/12,11.91,1802388214
(주)농심,004370,2017/12,28.77,1841097915
(주)농심,004370,2018/12,30.57,1897750299
(주)농심,004370,2019/12,41.11,1940743397
(주)농심,004370,2020/12,24.93,2048963988
(주)농심,004370,2021/12,32.52,2200767286
(주)농심,004370,2022/12,37.47,2315340179
(주)농심,004370,2023/12,,2440801761
(주)농심홀딩스,072710,2003/12,22.78,
(주)농심홀딩스,072710,2004/12,15.29,
(주)농심홀딩스,072710,2005/12,18.33,
(주)농심홀딩스,072710,2006/12,17.95,
(주)농심홀딩스,072710,2007/12,21.48,1221472669
(주)농심홀딩스,072710,2008/12,20,1329795717
(주)농심홀딩스,072710,2009/12,16.33,1459610449
(주)농심홀딩스,072710,2010/12,16.98,674476298
(주)농심홀딩스,072710,2011/12,73.08,699673556
(주)농심홀딩스,072710,2012/12,65.22,694878186
(주)농심홀딩스,072710,2013/12,57.03,727959673
(주)농심홀딩스,072710,2014/12,62.85,740193423
(주)농심홀딩스,072710,2015/12,79.01,779533788
(주)농심홀딩스,072710,2016/12,67.22,841492396
(주)농심홀딩스,072710,2017/12,41.31,863281834
(주)농심홀딩스,072710,2018/12,67.19,895898221
(주)농심홀딩스,072710,2019/12,91.38,922099146
(주)농심홀딩스,072710,2020/12,63.24,973514068
(주)농심홀딩스,072710,2021/12,70.75,1038914396
(주)농심홀딩스,072710,2022/12,92.11,1077267431
(주)농심홀딩스,072710,2023/12,,1124279984
(주)다우기술,023590,2000/12,0,
(주)다우기술,023590,2001/12,0,
(주)다우기술,023590,2002/12,0,
(주)다우기술,023590,2003/12,0,
(주)다우기술,023590,2004/12,0,
(주)다우기술,023590,2005/12,0,
(주)다우기술,023590,2006/12,4.87,
(주)다우기술,023590,2007/12,3.9,469740111
(주)다우기술,023590,2008/12,4,591895121
(주)다우기술,023590,2009/12,9.66,798046406
(주)다우기술,023590,2010/12,7.8,974267958
(주)다우기술,023590,2011/12,21.16,1077849292
(주)다우기술,023590,2012/12,19.3,1144224213
(주)다우기술,023590,2013/12,53.46,1176140535
(주)다우기술,023590,2014/12,77.38,1250074821
(주)다우기술,023590,2015/12,34.35,1447570633
(주)다우기술,023590,2016/12,44.84,1607568822
(주)다우기술,023590,2017/12,59.02,1910991813
(주)다우기술,023590,2018/12,45.32,2440572841
(주)다우기술,023590,2019/12,46.45,2664225769
(주)다우기술,023590,2020/12,55.91,3245177240
(주)다우기술,023590,2021/12,42.28,4616469257
(주)다우기술,023590,2022/12,34.76,5188413233
(주)다우기술,023590,2023/12,,5550533035
(주)다이나믹디자인,145210,2002/12,,
(주)다이나믹디자인,145210,2003/12,,
(주)다이나믹디자인,145210,2004/12,,
(주)다이나믹디자인,145210,2005/12,,
(주)다이나믹디자인,145210,2006/12,,
(주)다이나믹디자인,145210,2007/12,,
(주)다이나믹디자인,145210,2008/12,,
(주)다이나믹디자인,145210,2009/12,,
(주)다이나믹디자인,145210,2010/12,,64695799
(주)다이나믹디자인,145210,2011/12,,91267594
(주)다이나믹디자인,145210,2012/12,,115611670
(주)다이나믹디자인,145210,2013/12,,131701736
(주)다이나믹디자인,145210,2014/12,0,150459055
(주)다이나믹디자인,145210,2015/12,0,171574095
(주)다이나믹디자인,145210,2016/12,0,106662468
(주)다이나믹디자인,145210,2017/12,0,68263887
(주)다이나믹디자인,145210,2018/12,0,28109264
(주)다이나믹디자인,145210,2019/12,0,21495482
(주)다이나믹디자인,145210,2020/12,0,64203035
(주)다이나믹디자인,145210,2021/12,0,41794573
(주)다이나믹디자인,145210,2022/12,0,48843612
(주)다이나믹디자인,145210,2023/12,,52288292
(주)대교,019680,2000/12,13.75,
(주)대교,019680,2001/12,25.48,
(주)대교,019680,2002/12,30.9,
(주)대교,019680,2003/12,17.56,
(주)대교,019680,2004/12,24.29,
(주)대교,019680,2005/12,28.64,
(주)대교,019680,2006/12,36.68,
(주)대교,019680,2007/12,45.05,659539439
(주)대교,019680,2008/12,39.66,528445498
(주)대교,019680,2009/12,41.87,604885061
(주)대교,019680,2010/12,42,687444085
(주)대교,019680,2011/12,40.15,643781177
(주)대교,019680,2012/12,61.92,621929548
(주)대교,019680,2013/12,46.32,646547484
(주)대교,019680,2014/12,41.33,640828006
(주)대교,019680,2015/12,47.1,643976794
(주)대교,019680,2016/12,48.99,662796703
(주)대교,019680,2017/12,53.13,676932464
(주)대교,019680,2018/12,95.79,616825914
(주)대교,019680,2019/12,79.61,613226548
(주)대교,019680,2020/12,0,558886529
(주)대교,019680,2021/12,0,516401847
(주)대교,019680,2022/12,0,404390140
(주)대교,019680,2023/12,,308525116
(주)대구백화점,006370,2000/03,0,
(주)대구백화점,006370,2001/03,6.84,
(주)대구백화점,006370,2002/03,10.5,
(주)대구백화점,006370,2003/03,17.7,
(주)대구백화점,006370,2004/03,0,
(주)대구백화점,006370,2005/03,21.04,
(주)대구백화점,006370,2006/03,22.14,
(주)대구백화점,006370,2007/03,17.71,274161449
(주)대구백화점,006370,2008/03,16.49,298918383
(주)대구백화점,006370,2009/03,15.64,314185853
(주)대구백화점,006370,2010/03,15,334279460
(주)대구백화점,006370,2011/03,11.96,
(주)대구백화점,006370,2012/03,20.5,
(주)대구백화점,006370,2013/03,46.05,
(주)대구백화점,006370,2014/03,95.3,413275509
(주)대구백화점,006370,2015/03,202.46,372846665
(주)대구백화점,006370,2016/03,41.65,376564811
(주)대구백화점,006370,2017/03,0,368183372
(주)대구백화점,006370,2018/12,0,309876833
(주)대구백화점,006370,2019/12,0,286171428
(주)대구백화점,006370,2020/12,0,262345743
(주)대구백화점,006370,2021/12,0,254032332
(주)대구백화점,006370,2022/12,0,231420373
(주)대구백화점,006370,2023/12,,197437292
(주)대덕,008060,2000/12,0.76,
(주)대덕,008060,2001/12,6.05,
(주)대덕,008060,2002/12,46.39,
(주)대덕,008060,2003/12,59.9,
(주)대덕,008060,2004/12,47.31,
(주)대덕,008060,2005/12,47.37,
(주)대덕,008060,2006/12,312.1,
(주)대덕,008060,2007/12,98.62,345764958
(주)대덕,008060,2008/12,0,243256744
(주)대덕,008060,2009/12,25.12,288349769
(주)대덕,008060,2010/12,26.36,359987344
(주)대덕,008060,2011/12,29.58,391476369
(주)대덕,008060,2012/12,26.11,432420248
(주)대덕,008060,2013/12,122.63,428794790
(주)대덕,008060,2014/12,41.35,
(주)대덕,008060,2015/12,40.83,
(주)대덕,008060,2016/12,53.47,
(주)대덕,008060,2017/12,35.09,
(주)대덕,008060,2018/12,7.96,983926437
(주)대덕,008060,2019/12,30.87,1039706220
(주)대덕,008060,2020/12,12.96,1346267708
(주)대덕,008060,2021/12,99.65,1372902715
(주)대덕,008060,2022/12,0,1484267680
(주)대동,000490,2000/12,28.95,
(주)대동,000490,2001/12,37.15,
(주)대동,000490,2002/12,0,
(주)대동,000490,2003/12,57,
(주)대동,000490,2004/12,39.1,
(주)대동,000490,2005/12,33,
(주)대동,000490,2006/12,70.34,
(주)대동,000490,2007/12,0,149854490
(주)대동,000490,2008/12,0,138439195
(주)대동,000490,2009/12,38.58,140216655
(주)대동,000490,2010/12,79.93,229915145
(주)대동,000490,2011/12,60.06,234924528
(주)대동,000490,2012/12,42.1,230400313
(주)대동,000490,2013/12,0,225940641
(주)대동,000490,2014/12,31.01,230397276
(주)대동,000490,2015/12,0,233122550
(주)대동,000490,2016/12,0,215148462
(주)대동,000490,2017/12,28.31,218897831
(주)대동,000490,2018/12,0,217503766
(주)대동,000490,2019/12,0,220811970
(주)대동,000490,2020/12,12.35,328298574
(주)대동,000490,2021/12,10.3,385904527
(주)대동,000490,2022/12,20.61,471990756
(주)대동,000490,2023/12,,577059699
(주)대양금속,009190,2000/03,56.3,
(주)대양금속,009190,2001/03,0,
(주)대양금속,009190,2002/03,0,
(주)대양금속,009190,2003/03,61.31,
(주)대양금속,009190,2004/03,26.42,
(주)대양금속,009190,2005/12,19.6,
(주)대양금속,009190,2006/12,32.9,
(주)대양금속,009190,2007/12,40.98,100931255
(주)대양금속,009190,2008/12,0,97708153
(주)대양금속,009190,2009/12,0,94804636
(주)대양금속,009190,2010/12,0,108367607
(주)대양금속,009190,2011/12,0,30463239
(주)대양금속,009190,2012/12,0,17397073
(주)대양금속,009190,2013/12,0,19759252
(주)대양금속,009190,2014/12,0,5262572
(주)대양금속,009190,2015/12,0,
(주)대양금속,009190,2016/12,0,
(주)대양금속,009190,2017/12,0,
(주)대양금속,009190,2018/12,0,
(주)대양금속,009190,2019/12,0,
(주)대양금속,009190,2020/12,0,
(주)대양금속,009190,2021/12,0,
(주)대양금속,009190,2022/12,0,174499069
(주)대양금속,009190,2023/12,,
(주)대우건설,047040,2000/12,0,
(주)대우건설,047040,2001/12,0,
(주)대우건설,047040,2002/12,9.56,
(주)대우건설,047040,2003/12,13.8,
(주)대우건설,047040,2004/12,20.5,
(주)대우건설,047040,2005/12,20.9,
(주)대우건설,047040,2006/12,38.7,
(주)대우건설,047040,2007/12,17.3,3099022986
(주)대우건설,047040,2008/12,32.4,3320914287
(주)대우건설,047040,2009/12,20,3137771949
(주)대우건설,047040,2010/12,0,3353884619
(주)대우건설,047040,2011/12,0,3412192209
(주)대우건설,047040,2012/12,0,3410980662
(주)대우건설,047040,2013/12,0,2653594549
(주)대우건설,047040,2014/12,0,2725594904
(주)대우건설,047040,2015/12,0,2830681289
(주)대우건설,047040,2016/12,0,2069909999
(주)대우건설,047040,2017/12,0,2278069286
(주)대우건설,047040,2018/12,0,2317722005
(주)대우건설,047040,2019/12,0,2488248901
(주)대우건설,047040,2020/12,0,2676996071
(주)대우건설,047040,2021/12,0,3216377898
(주)대우건설,047040,2022/12,0,3724617161
(주)대우건설,047040,2023/12,,4061915414
(주)대웅,003090,2000/03,11.92,
(주)대웅,003090,2001/03,20.35,
(주)대웅,003090,2002/03,23.31,
(주)대웅,003090,2003/03,8.39,
(주)대웅,003090,2004/03,29.31,
(주)대웅,003090,2005/03,22.43,
(주)대웅,003090,2006/03,19.01,
(주)대웅,003090,2007/03,10.29,294162854
(주)대웅,003090,2008/03,9.33,363458436
(주)대웅,003090,2009/03,25.57,412529965
(주)대웅,003090,2010/03,13.9,429379178
(주)대웅,003090,2011/12,46.55,336101580
(주)대웅,003090,2012/12,21.27,391395286
(주)대웅,003090,2013/12,43.02,687068468
(주)대웅,003090,2014/12,37.48,708731742
(주)대웅,003090,2015/12,48.23,828479372
(주)대웅,003090,2016/12,72.48,864632095
(주)대웅,003090,2017/12,38.3,939305649
(주)대웅,003090,2018/12,35.07,964312839
(주)대웅,003090,2019/12,68.33,1026246591
(주)대웅,003090,2020/12,9.05,1116917930
(주)대웅,003090,2021/12,8.57,1157034616
(주)대웅,003090,2022/12,7.71,1279495802
(주)대웅,003090,2023/12,,1436798777
(주)대웅제약,069620,2003/03,36.1,
(주)대웅제약,069620,2004/03,41.63,
(주)대웅제약,069620,2005/03,24.7,
(주)대웅제약,069620,2006/03,18.43,
(주)대웅제약,069620,2007/03,15.04,
(주)대웅제약,069620,2008/03,12.37,269566359
(주)대웅제약,069620,2009/03,20.9,278847116
(주)대웅제약,069620,2010/03,15.16,
(주)대웅제약,069620,2011/12,15.04,362416568
(주)대웅제약,069620,2012/12,23.2,386586504
(주)대웅제약,069620,2013/12,14.07,437963421
