날짜,시가,고가,저가,종가,"MA_종가,단순,5","MA_종가,단순,20","MA_종가,단순,60","MA_종가,단순,120","MA_종가,단순,240",프로그램순매수(종목),누적
2016-10-10,33000,33780,32560,33600,33240,31963,31577,29238,27062,-89246,3237363
2016-10-07,34000,34320,33800,34120,32912,31926,31513,29171,27028,6552,3326609
2016-10-06,33920,34000,33340,33820,32488,31826,31431,29097,26991,17192,3320057
2016-10-05,32020,32520,31940,32380,31992,31732,31351,29023,26955,48039,3302865
2016-10-04,32200,32480,32120,32280,31792,31700,31285,28965,26924,-2138,3254826
2016-09-30,31800,32300,31700,31960,31608,31706,31237,28910,26895,-39947,3256964
2016-09-29,31460,32380,31440,32000,31500,31753,31193,28854,26867,17735,3296911
2016-09-28,31080,31460,31080,31340,31572,31793,31148,28804,26838,-14519,3279176
2016-09-27,31000,31500,30660,31380,31672,31838,31101,28756,26804,25170,3293695
2016-09-26,31420,31920,31280,31360,31736,31908,31043,28714,26766,-12270,3268525
2016-09-23,31640,31960,31320,31420,31696,31993,30987,28670,26728,-41032,3280795
2016-09-22,32000,32820,31980,32360,31520,32109,30929,28623,26692,-16094,3321827
2016-09-21,31900,32020,31520,31840,30908,32156,30856,28569,26652,-22969,3337921
2016-09-20,31180,31760,31180,31700,30840,32239,30802,28519,26612,-39318,3360890
2016-09-19,30760,31380,30720,31160,31056,32294,30756,28468,26573,7289,3400208
2016-09-13,30160,30980,29900,30540,31308,32302,30719,28422,26538,5076,3392919
2016-09-12,29800,30120,29120,29300,31772,32343,30687,28379,26506,-5235,3387843
2016-09-09,32220,32360,31280,31500,32336,32423,30674,28346,26480,-19875,3393078
2016-09-08,32460,32780,32280,32780,32424,32407,30619,28295,26448,-34384,3412953
2016-09-07,32960,33040,32420,32420,32216,32309,30543,28233,26407,2579,3447337
2016-09-06,32140,32900,31940,32860,32212,32255,30463,28172,26368,11232,3444758
2016-09-05,31800,32300,31700,32120,32220,32181,30372,28107,26325,29,3433526
2016-09-02,31900,32260,31760,31940,32356,32136,30306,28048,26285,23981,3433497
2016-09-01,31660,31760,31260,31740,32416,32056,30250,27990,26245,24866,3409516
2016-08-31,32820,32820,32220,32400,32624,31986,30190,27930,26207,-50207,3384650
2016-08-30,32940,33420,32660,32900,32756,31914,30116,27859,26167,-24658,3434857
2016-08-29,32040,32800,31940,32800,32924,31837,30026,27784,26125,-3752,3459515
2016-08-26,32120,32460,32060,32240,33024,31736,29935,27714,26081,-19395,3463267
2016-08-25,32600,33180,32440,32780,33276,31631,29842,27648,26040,-72351,3482662
2016-08-24,33600,33640,32720,33060,33280,31519,29726,27578,25997,-30416,3555013
2016-08-23,33300,33880,33140,33740,32932,31396,29602,27502,25950,-20567,3585429
2016-08-22,33480,33840,33180,33300,32456,31211,29467,27417,25900,-46763,3605996
2016-08-19,32760,33500,32720,33500,31976,31062,29344,27335,25852,-55745,3652759
2016-08-18,31340,32880,31320,32800,31512,30930,29217,27252,25803,-6094,3708504
2016-08-17,31380,31400,31020,31320,31116,30830,29094,27174,25755,15476,3714598
2016-08-16,30900,31520,30900,31360,31120,30797,29001,27110,25713,21281,3699122
2016-08-12,31180,31400,30880,30900,31124,30762,28901,27045,25673,10969,3677841
2016-08-11,30820,31180,30520,31180,31188,30735,28809,26986,25634,29732,3666872
2016-08-10,31340,31400,30680,30820,31020,30676,28712,26924,25596,-13011,3637140
2016-08-09,31480,31580,31140,31340,30924,30616,28620,26864,25562,-7099,3650151
2016-08-08,31320,31500,31120,31380,30848,30513,28514,26798,25528,-21654,3657250
2016-08-05,30580,31280,30500,31220,30844,30433,28408,26729,25491,20687,3678904
2016-08-04,30380,30660,30340,30340,30756,30332,28315,26657,25453,25165,3658217
2016-08-03,30960,30960,30340,30340,30716,30265,28240,26592,25422,-18285,3633052
2016-08-02,31360,31360,30920,30960,30756,30169,28166,26533,25391,-22828,3651337
2016-08-01,31380,31600,31200,31360,30684,30090,28083,26468,25359,47522,3674165
2016-07-29,30400,31140,30220,30780,30420,29988,27991,26398,25323,17850,3626643
2016-07-28,30660,30720,29960,30140,30328,29915,27898,26334,25290,-16737,3608793
2016-07-27,30240,30580,30240,30540,30472,29833,27812,26277,25257,8708,3625530
2016-07-26,30000,30620,29960,30600,30524,29702,27718,26214,25226,11760,3616822
2016-07-25,30000,30460,29900,30040,30536,29571,27630,26150,25197,11349,3605062
2016-07-22,30120,30560,30120,30320,30660,29467,27563,26095,25170,-20520,3593713
2016-07-21,30800,30940,30740,30860,30668,29351,27489,26032,25143,-5066,3614233
2016-07-20,30660,30840,30480,30800,30496,29238,27402,25968,25115,-12148,3619299
2016-07-19,30560,30800,30440,30660,30260,29143,27315,25906,25092,8030,3631447
2016-07-18,30360,30660,30000,30660,29984,29058,27236,25839,25067,-17969,3623417
2016-07-15,30000,30440,29720,30360,29808,28956,27158,25774,25042,30088,3641386
2016-07-14,29620,30000,29520,30000,29576,28864,27081,25716,25018,24857,3611298
2016-07-13,29920,29920,29260,29620,29376,28773,27014,25653,24995,7089,3586441
2016-07-12,29980,30100,29200,29280,29136,28705,26954,25595,24976,-13881,3579352
2016-07-11,29200,30000,29200,29780,29156,28621,26899,25541,24960,20886,3593233
2016-07-08,29000,29500,28980,29200,29064,28503,26828,25484,24942,83609,3572347
2016-07-07,28420,29000,28320,29000,29088,28449,26763,25432,24929,24498,3488738
2016-07-06,28940,29040,28240,28420,28988,28429,26695,25382,24915,1915,3464240
2016-07-05,29320,29500,29240,29380,28888,28414,26644,25340,24899,-9337,3462325
2016-07-04,29280,29480,29020,29320,28608,28343,26583,25289,24879,-17066,3471662
2016-07-01,28540,29580,28540,29320,28336,28254,26514,25241,24862,4371,3488728
2016-06-30,28160,28900,27940,28500,28072,28153,26461,25198,24845,-24898,3484357
2016-06-29,28160,28240,27820,27920,28092,28061,26412,25161,24832,2811,3509255
2016-06-28,27800,28080,27580,27980,28288,27957,26384,25139,24819,-6789,3506444
2016-06-27,28000,28100,27700,27960,28484,27838,26354,25114,24805,6187,3513233
2016-06-24,28900,28900,27200,28000,28616,27722,26318,25092,24791,-18905,3507046
2016-06-23,28880,28900,28540,28600,28720,27618,26282,25073,24780,-9843,3525951
2016-06-22,28920,29000,28620,28900,28636,27483,26235,25051,24770,-3006,3535794
2016-06-21,28640,28980,28520,28960,28508,27309,26181,25025,24757,-39970,3538800
2016-06-20,28540,28960,28520,28620,28236,27147,26124,24997,24742,-30716,3578770
2016-06-17,28200,28700,28200,28520,27996,26985,26070,24972,24730,-81453,3609486
2016-06-16,28260,28340,27900,28180,27916,26829,26017,24949,24717,-73372,3690939
2016-06-15,27700,28320,27660,28260,28000,26688,25972,24931,24706,-96478,3764311
2016-06-14,27420,27720,27380,27600,27972,26539,25922,24908,24696,-15057,3860789
2016-06-13,27920,27920,27240,27420,28044,26407,25881,24888,24691,10486,3875846
2016-06-10,28480,28500,28080,28120,28068,26289,25841,24874,24684,-19341,3865360
2016-06-09,28160,28600,28120,28600,27904,26164,25791,24853,24672,-7027,3884701
2016-06-08,28380,28380,27780,28120,27516,26026,25731,24825,24658,11266,3891728
2016-06-07,27720,28040,27600,27960,27060,25916,25670,24801,24646,13747,3880462
2016-06-03,27400,27580,27280,27540,26588,25817,25602,24779,24634,-62186,3866715
2016-06-02,27000,27440,26920,27300,26208,25730,25541,24761,24625,48204,3928901
2016-06-01,25960,26820,25900,26660,25932,25626,25493,24748,24618,20918,3880697
2016-05-31,25600,26000,25360,25840,25780,25543,25454,24743,24611,130316,3859779
2016-05-30,25940,25940,25480,25600,25696,25496,25430,24748,24609,-7889,3729463
2016-05-27,26000,26020,25460,25640,25720,25481,25402,24748,24609,-17131,3737352
2016-05-26,25980,26060,25900,25920,25668,25499,25368,24756,24612,7513,3754483
2016-05-25,25660,25960,25480,25900,25564,25499,25326,24762,24615,-16235,3746970
2016-05-24,25720,25780,25360,25420,25456,25485,25288,24763,24619,-58782,3763205
2016-05-23,25380,25720,25380,25720,25428,25494,25255,24768,24619,-24983,3821987
2016-05-20,25400,25600,25380,25380,25276,25502,25220,24767,24620,-57620,3846970
2016-05-19,25360,25540,25320,25400,25212,25532,25188,24770,24622,-23477,3904590
2016-05-18,25280,25420,25100,25360,25256,25550,25162,24773,24625,-16787,3928067
2016-05-17,24980,25300,24980,25280,25352,25581,25135,24775,24629,-2964,3944854
2016-05-16,25060,25260,24940,24960,25480,25617,25108,24776,24633,-68801,3947818
2016-05-13,25620,25620,25020,25060,25684,25669,25082,24778,24642,-50759,4016619
2016-05-12,25840,25840,25500,25620,25832,25691,25049,24786,24651,-19143,4067378
2016-05-11,25920,25980,25740,25840,25752,25676,24998,24792,24656,-12260,4086521
2016-05-10,25980,26000,25760,25920,25584,25630,24944,24799,24663,-11205,4098781
2016-05-09,25800,26000,25700,25980,25380,25603,24900,24803,24666,-31335,4109986
2016-05-04,25440,25800,25240,25800,25244,25589,24853,24811,24668,16851,4141321
2016-05-03,25340,25400,25120,25220,25284,25559,24805,24819,24671,17161,4124470
2016-05-02,24940,25240,24900,25000,25424,25603,24770,24832,24677,-4201,4107309
2016-04-29,25200,25340,24840,24900,25548,25632,24741,24846,24684,17324,4111510
2016-04-28,26000,26000,25220,25300,25688,25699,24709,24863,24692,-21014,4094186
2016-04-27,25880,26000,25720,26000,25804,25742,24669,24883,24697,-13614,4115200
2016-04-26,25700,26100,25660,25920,25800,25732,24627,24895,24701,41213,4128814
2016-04-25,25700,25700,25420,25620,25768,25730,24574,24900,24707,9935,4087601
2016-04-22,25880,25880,25540,25600,25840,25737,24535,24904,24714,3946,4077666
2016-04-21,26000,26020,25760,25880,25920,25739,24497,24907,24724,15711,4073720
2016-04-20,25640,26000,25640,25980,25944,25724,24443,24907,24733,48413,4058009
2016-04-19,25880,25920,25660,25760,25848,25694,24389,24905,24740,-24721,4009596
2016-04-18,25900,26100,25840,25980,25760,25673,24350,24904,24747,15592,4034317
2016-04-15,26180,26200,25800,26000,25548,25647,24293,24899,24755,-3780,4018725
2016-04-14,26000,26040,25780,26000,25424,25610,24237,24894,24764,72083,4022505
2016-04-12,25400,25620,25320,25500,25364,25566,24183,24886,24777,9907,3950422
2016-04-11,24920,25420,24920,25320,25304,25544,24140,24885,24792,-2153,3940515
2016-04-08,25380,25380,24800,24920,25460,25533,24100,24885,24807,-20367,3942668
2016-04-07,26000,26000,25160,25380,25592,25536,24069,24886,24822,2756,3963035
2016-04-06,25380,25820,25360,25700,25764,25492,24036,24884,24837,-7545,3960279
2016-04-05,25980,25980,25200,25200,25856,25401,23996,24879,24853,-34356,3967824
2016-04-04,25580,26100,25580,26100,25976,25333,23967,24881,24869,12905,4002180
2016-04-01,25980,26180,25420,25580,25932,25251,23935,24872,24883,-43098,3989275
2016-03-31,26120,26280,25960,26240,25968,25187,23910,24851,24900,56684,4032373
2016-03-30,26200,26420,26040,26160,25848,25095,23893,24818,24914,-17610,3975689
2016-03-29,25880,26000,25700,25800,25732,24984,23875,24786,24929,-47531,3993299
2016-03-28,25760,26000,25760,25880,25648,24872,23867,24760,24945,3596,4040830
2016-03-25,25660,25800,25560,25760,25540,24750,23864,24734,24959,-10675,4037234
2016-03-24,25580,25800,25320,25640,25480,24641,23866,24704,24974,10303,4047909
2016-03-23,25380,25580,25240,25580,25404,24531,23870,24678,24987,6897,4037606
2016-03-22,25340,25580,25240,25380,25312,24433,23870,24654,25000,-27307,4030709
2016-03-21,25480,25580,25160,25340,25248,24339,23873,24633,25012,-24496,4058016
2016-03-18,25560,25560,25260,25460,25200,24262,23881,24614,25027,10945,4082512
2016-03-17,25300,25920,25140,25260,25104,24176,23889,24600,25040,64420,4071567
2016-03-16,25120,25260,25060,25120,24952,24098,23894,24582,25053,16966,4007147
2016-03-15,25100,25280,24920,25060,24704,24010,23896,24565,25067,-29235,3990181
2016-03-14,25340,25460,24980,25100,24460,23911,23906,24543,25086,230,4019416
2016-03-11,24500,25060,24320,24980,24332,23786,23915,24521,25104,16557,4019186
2016-03-10,24160,24720,24020,24500,24196,23667,23920,24499,25123,75316,4002629
2016-03-09,23760,23980,23540,23880,24176,23606,23932,24484,25143,40585,3927313
2016-03-08,24460,24480,23720,23840,24188,23568,23955,24476,25166,8607,3886728
2016-03-07,24400,24620,24300,24460,24132,23522,23981,24466,25191,7504,3878121
2016-03-04,24400,24560,24040,24300,23928,23455,24003,24447,25214,26602,3870617
2016-03-03,24260,24400,24040,24400,23784,23403,24031,24433,25236,46905,3844015
2016-03-02,24000,24140,23920,23940,23592,23333,24065,24417,25255,48518,3797110
2016-02-29,23580,23880,23520,23560,23528,23281,24094,24399,25276,9993,3748592
2016-02-26,23600,23740,23440,23440,23516,23278,24144,24383,25301,-14152,3738599
2016-02-25,23440,23740,23440,23580,23588,23243,24198,24369,25322,16883,3752751
2016-02-24,23560,23580,23220,23440,23620,23226,24238,24353,25342,10310,3735868
2016-02-23,23580,23780,23460,23620,23672,23222,24280,24336,25364,18026,3725558
2016-02-22,23800,23840,23320,23500,23620,23172,24314,24317,25384,-13454,3707532
2016-02-19,23740,23900,23480,23800,23536,23135,24351,24301,25406,-34472,3720986
2016-02-18,24060,24060,23560,23740,23296,23116,24384,24282,25425,49508,3755458
2016-02-17,23580,24020,23380,23700,23068,23055,24415,24268,25445,84162,3705950
2016-02-16,23160,23580,23140,23360,22984,23002,24443,24260,25459,50026,3621788
2016-02-15,23080,23200,22880,23080,22936,22972,24475,24258,25476,37328,3571762
2016-02-12,22600,23020,22440,22600,22904,22966,24524,24254,25495,39419,3534434
2016-02-11,22360,22740,22360,22600,23008,22982,24586,24250,25515,49323,3495015
2016-02-05,23120,23380,23120,23280,23140,23004,24654,24251,25535,3068,3445692
2016-02-04,23000,23220,22960,23120,23084,23011,24706,24250,25552,48826,3442624
2016-02-03,23000,23040,22740,22920,23040,23018,24769,24250,25570,-7540,3393798
2016-02-02,23220,23320,22940,23120,23156,23047,24833,24249,25588,30649,3401338
2016-02-01,23040,23260,23020,23260,23080,23099,24895,24246,25604,57970,3370689
2016-01-29,22800,23000,22320,23000,23076,23141,24950,24238,25620,-38368,3312719
2016-01-28,23280,23360,22780,22900,23148,23251,25018,24239,25639,8332,3351087
2016-01-27,22520,23500,22520,23500,23092,23360,25097,24245,25660,17799,3342755
2016-01-26,23100,23140,22720,22740,22944,23451,25163,24245,25676,-2458,3324956
2016-01-25,23440,23520,23120,23240,23080,23599,25225,24253,25695,29099,3327414
2016-01-22,22900,23360,22900,23360,22936,23732,25274,24262,25711,23790,3298315
2016-01-21,22660,23100,22500,22620,22792,23856,25317,24278,25728,-6316,3274525
2016-01-20,23200,23200,22640,22760,22820,24005,25371,24294,25747,-38450,3280841
2016-01-19,22560,23420,22560,23420,22860,24145,25421,24310,25766,20215,3319291
2016-01-18,21760,22660,21760,22520,22760,24264,25458,24319,25782,-59933,3299076
2016-01-15,22800,23040,22480,22640,22864,24437,25506,24337,25803,-32769,3359009
2016-01-14,22620,22840,22620,22760,23020,24582,25550,24358,25825,-65362,3391778
2016-01-13,23060,23180,22960,22960,23120,24705,25590,24378,25846,-22775,3457140
2016-01-12,22960,23320,22880,22920,23228,24841,25629,24400,25866,-53842,3479915
2016-01-11,23120,23320,22920,23040,23476,24978,25670,24426,25885,-47216,3533757
2016-01-08,23260,23720,23260,23420,23688,25089,25704,24448,25906,22637,3580973
2016-01-07,23320,23660,23020,23260,24044,25180,25731,24458,25922,-18290,3558336
2016-01-06,24160,24160,23360,23500,24408,25279,25763,24469,25937,-51457,3576626
2016-01-05,24040,24360,23720,24160,24772,25373,25795,24484,25949,-24970,3628083
2016-01-04,25200,25200,24100,24100,25080,25455,25809,24492,25960,-115236,3653053
2015-12-30,25200,25440,25080,25200,25440,25550,25791,24502,25971,-73948,3768289
2015-12-29,25300,25320,24820,25080,25568,25611,25743,24499,25978,-93061,3842237
2015-12-28,25700,25780,25320,25320,25672,25641,25698,24497,25983,5789,3935298
2015-12-24,25900,26000,25700,25700,25720,25702,25654,24491,25987,28286,3929509
2015-12-23,25840,25980,25640,25900,25740,25752,25603,24488,25990,25180,3901223
2015-12-22,25600,25840,25340,25840,25756,25756,25542,24488,25991,17700,3876043
2015-12-21,25560,25700,25220,25600,25696,25763,25487,24489,25991,3061,3858343
2015-12-18,25300,25760,25280,25560,25620,25765,25437,24487,25995,-7668,3855282
2015-12-17,26020,26160,25500,25800,25644,25772,25393,24487,26000,-39120,3862950
2015-12-16,25560,26200,25560,25980,25616,25771,25346,24485,26003,56029,3902070
2015-12-15,25220,25600,25200,25540,25472,25753,25310,24480,26005,-16105,3846041
2015-12-14,25460,25460,25100,25220,25412,25746,25270,24485,26011,-57814,3862146
2015-12-11,25660,25900,25440,25680,25416,25748,25234,24495,26018,-16869,3919960
2015-12-10,25260,25860,25260,25660,25356,25764,25180,24494,26023,34604,3936829
2015-12-09,25240,25500,25240,25260,25384,25798,25127,24491,26028,-15527,3902225
2015-12-08,25240,25440,25240,25240,25532,25868,25078,24492,26033,-19740,3917752
2015-12-07,25380,25500,25240,25240,25768,25927,25035,24490,26034,-20250,3937492
2015-12-04,25500,25600,25340,25380,25856,26009,24997,24489,26034,-51435,3957742
2015-12-03,25900,25940,25720,25800,26088,26078,24951,24489,26035,-39693,4009177
2015-12-02,26420,26440,25880,26000,26268,26130,24891,24487,26033,-72940,4048870
2015-12-01,25880,26440,25760,26420,26264,26160,24834,24480,26032,8420,4121810
2015-11-30,26500,26500,25680,25680,26176,26191,24768,24470,26031,-197849,4113390
2015-11-27,26900,26980,26540,26540,26168,26290,24703,24470,26034,-35523,4311239
2015-11-26,25980,26800,25980,26700,26000,26335,24623,24468,26036,-4638,4346762
2015-11-25,26000,26200,25980,25980,25816,26325,24541,24469,26034,-25431,4351400
2015-11-24,25640,26100,25640,25980,25744,26334,24468,24475,26034,-210,4376831
2015-11-23,25700,26040,25620,25640,25628,26333,24391,24471,26035,-24215,4377041
2015-11-20,25780,25920,25560,25700,25552,26343,24319,24474,26036,-9932,4401256
2015-11-19,25800,25800,25420,25780,25612,26347,24250,24475,26037,-1520,4411188
2015-11-18,25440,25800,25440,25620,25724,26338,24180,24478,26037,-18318,4412708
2015-11-17,25500,25800,25400,25400,25932,26327,24120,24483,26038,-17484,4431026
2015-11-16,25820,25820,25260,25260,26136,26323,24077,24490,26037,3793,4448510
2015-11-13,26340,26340,26000,26000,26460,26316,24040,24507,26032,11359,4444717
2015-11-12,26660,26680,26340,26340,26612,26281,23984,24515,26023,-28723,4433358
2015-11-11,26420,26900,26420,26660,26712,26233,23913,24521,26015,-1206,4462081
2015-11-10,26720,26820,26280,26420,26700,26154,23849,24526,26006,-2055,4463287
